ID,transcription
Ses01F_impro04_M005,UM WELL HE'S LIKE A MANAGER FOR A THEATER 
Ses01F_impro04_M006,BEING A HOUSE MANAGER  YEAH  IT'S A GOOD JOB 
Ses01F_impro04_M007,YEAH YOU DID  YEAH 
Ses01F_impro04_M008,YEAH 
Ses01F_impro04_M009,YOU'VE BEEN LOOKING FOR A JOB FOR A LONG TIME THAT WAS A LONG TIME AGO  RIGHT  
Ses01F_impro04_M010, 
Ses01F_impro04_M011,I DON'T KNOW  YOU A REALLY GOOD RESUME  I GUESS AND 
Ses01F_impro04_M012,YEAH DO YOU HAVE A RESTROOM  
Ses01F_impro04_M013,IT'S KIND OF HELPFUL IN GETTING A JOB 
Ses01F_impro04_M014,WELL THEN MAYBE UH WE SHOULD SIT DOWN SOMETIME AND YOU CAN JUST TELL ME ALL THE STUFF THAT YOU'VE DONE AND I'LL WRITE IT OUT 
Ses01F_impro04_M015,NO  YOU CAN WELL YOU CAN JUST BRING IT IN PERSON BUT THEY NEED GENERALLY SOMETHING TO SEE  YOU KNOW  WHAT KIND OF WORK YOU'VE DONE AND WHAT KIND OF 
Ses01F_impro04_M016,YEAH  BUT THE PIZZA PAPER HELPS TOO WHAT  
Ses01F_impro04_M017,NO  BUT IT HAS AN OUTLINE  YOU KNOW  I JUST HAVE THIS PAPER 
Ses01F_impro04_M018,I KNOW OKAY WELL  UM  IT'S JUST A MAYBE 
Ses01F_impro04_M019,YEAH YOU'RE NOT THE FIRST 
Ses01F_impro04_M020,OKAY YEAH  I WOULD IMAGINE I JUST I JUST 
Ses01F_impro04_M021,WELL  SOMETIMES YOU HAVE TO DO THINGS YOU DON'T NECESSARILY LIKE TO DO TO HAVE A JOB  BUT YOU KNOW  THE JOB AFFORDS YOU  YOU KNOW  MONEY YOU WOULDN'T HAVE TO BE TAKING THE BUS RIGHT NOW 
Ses01F_impro04_M022,YOU MAYBE GET A CAR  PPPPPP 
Ses01F_impro04_M023,JUST  YOU KNOW  THINK YOU SHOULD TRY A LITTLE HARDER  MAYBE YOU THINK THAT 
Ses01F_impro04_M024,I DIDN'T SAY THAT 
Ses01F_impro04_M025,I AM RUNNING THE BUS  BUT BY CHOICE 
Ses01F_impro04_M026,TO SAVE THE ENVIRONMENT  CARPOOL 
Ses01F_impro04_M027,BACK YES ONE LESS CAR AT A TIME  BEEP BEEP 
Ses01F_impro04_M028,UH HUH  THAT'S ENGLISH   SOUND OF STATIC  
Ses01F_impro04_M031,I DON'T THINK I'M MAKING FUN 
Ses01F_impro04_M032,I I I DIDN'T UH I'M SAYING 
Ses01F_impro03_M000,SO WHAT'S UP  WHAT'S NEW  
Ses01F_impro03_M001,SOUNDS LIKE THEM  YEAH  I HEARD   SOUND OF BEEPING  
Ses01F_impro03_M003,WHO'D YOU MARRY  
Ses01F_impro03_M006,HE TURNED TO YOU AND WAS LIKE   BBBB  
Ses01F_impro03_M007,GET MARRIED THAT'S REALLY ROMANTIC YEAH 
Ses01F_impro03_M008,GONNA SAY YEAH WELL WE'RE GONNA HAVE P P P P 
Ses01F_impro03_M009,DOES THAT MEAN YOU'RE GOING TO GET CITIZENSHIP TOO IN IN ENGLAND OR WHATEVER  OH 
Ses01F_impro03_M011,YEAH  BUT THEY'LL HAVE LIKE A LONG VISA CAN YOU GO VISIT THEM FOR A LONG TIME   I THINK YOU CAN 
Ses01F_impro03_M013,YOU LIKE TO EAT ANOTHER ONE OF THOSE  
Ses01F_impro03_M014,YEAH BUT IS THAT YOUR PHONE  NO  I CAN'T HEAR 
Ses01F_impro03_M015,HE LOVES YOU 
Ses01F_impro03_M016,HOW MUCH DID YOU WIN IN THE SLOT  P  
Ses01F_impro03_M019,I'M A BIG FAN OF THE REAL FORTUNE QUARTERS  OH BUT IT JUST COSTS SO MUCH I DON'T KNOW YEAH 
Ses01F_impro03_M020,BUT THE PENNIES ALWAYS GET YOU BECAUSE THEN YOU END UP SPENDING LIKE  YOU KNOW  FIFTY BUCKS FIFTY BUCKS 
Ses01F_impro03_M021,YOU'RE LIKE  WAIT  BUT IT'S JUST PENNIES  IT'S LIKE  WAIT A MINUTE I'M ON TO YOU  SOUND OF PENNIES DROPPING  
Ses01F_impro03_M022,GREAT AWESOME 
Ses01F_impro03_M023,CAT BABIES 
Ses01F_impro03_M024,THAT'S FAR ENOUGH 
Ses01M_impro02_M000,HEY JOY  COME IN HERE 
Ses01M_impro02_M001,I HAVE TO GO BACK 
Ses01M_impro02_M002,I JUST GOT A LETTER  I HAVE TO GO BACK 
Ses01M_impro02_M003,FIRST THING TOMORROW MORNING 
Ses01M_impro02_M007,THE NATIONAL GUARD IS I GUESS REALLY SPREAD THIN AND THEN EVERYONE HAS TO GO WE ALL HAVE TO GO BACK MY WHOLE COMPANY'S GOING BACK 
Ses01M_impro02_M009,SO YEAH  WE LEAVE TOMORROW 
Ses01M_impro02_M010,WE'RE ALL SHIPPING OUT 
Ses01M_impro02_M011,I JUST KINDA FEEL LIKE I'M IN SHOCK  ACTUALLY 
Ses01M_impro02_M012,I DON'T KNOW P 
Ses01M_impro02_M013,I GUESS YOU'RE JUST GONNA HAVE TO HAVE IT WITHOUT ME 
Ses01M_impro02_M014,HEY  LISTEN  IT'S GONNA BE OKAY  THOUGH ALL RIGHT  
Ses01M_impro02_M015,YOU'RE GONNA BE FINE 
Ses01M_impro02_M016,I'M GONNA BE FINE TOO  OKAY  
Ses01M_impro02_M017,I KNOW I HAVE A GOOD I HAVE A REALLY GOOD GROUP OF GUYS WITH ME 
Ses01M_impro02_M018,WE'RE GONNA BE OKAY 
Ses01M_impro02_M019,YOU PROMISED YOU'RE GONNA TAKE A LOT OF PICTURES P P P 
Ses01M_impro02_M020,  
Ses01M_impro02_M021,I WISH THERE WAS SOMETHING I COULD DO 
Ses01M_impro02_M022,NO WAY  MHM   SOUND OF RAPID BREATHING WHEEZING  
Ses01M_impro02_M023,I DON'T WANNA GO I DON'T WANNA GO 
Ses01M_impro02_M025,I LOVE YOU 
Ses01M_impro05_M004,ARE YOU INSINUATING THAT I DON'T HAVE A COLLEGE EDUCATION AND THAT FOR SOME REASON THAT MAKES YOU A BETTER PERSON THAN I AM  I'M 
Ses01M_impro05_M005,LISTEN  SHUT YOUR SMUG MOUTH  OKAY  I DON'T NEED THAT 
Ses01M_impro05_M006,I'VE BEEN SITTING HERE FOR FOUR HOURS  
Ses01M_impro05_M007,YOU PEOPLE HAVE JUST BEEN TOSSING ME AROUND LIKE A  LIKE A USED HANKY  I COULD PEE 
Ses01M_impro05_M008,YOU WORK HERE  
Ses01M_impro05_M015,OKAY 
Ses01M_impro05_M020,BUT PROBABLY PEOPLE THAT WORK FOR YOUR COMPANY  HUH  P P P P 
Ses01M_impro05_M021,DO YOU KNOW WHAT WAS IN THAT LITTLE BAG  THAT I COULD HAVE JUST EASILY PUT IN THE OVERHEAD COMPARTMENT  BUT NO  I HAD TO CHECK   WHAT WAS 
Ses01M_impro05_M022,MY COMPUTER  WHICH HAS ALL OF MY DATA WHICH I'M COLLECTING RIGHT NOW 
Ses01M_impro05_M023,IT'S REALLY UNFORTUNATE YOU KNOW WHY  BECAUSE I'M GONNA GET FIRED IF I DON'T GET THAT SO I NEED TO HAVE THAT BACK 
Ses01M_impro05_M024, 50 IS NOT GOING TO COVER ME FOR MY JOB  OKAY  
Ses01M_impro05_M025,GIVE IT TO YOU WELL  YOU NEED TO FIND IT CAN I JUST GO BACK THERE AND LOOK THROUGH THE BAGS  THAT'S NOT CAN I JUST GO BACK THERE AND JUST GO THROUGH THEM  MAYBE I'LL FIND IT NO 
Ses01M_impro05_M026,IT'LL BE A LOT MORE THAN WHAT YOU'RE DOING  SITTING HERE AND JUST GIVING ME LIP SERVICE I'D I'D LIKE TO GO BACK AND AT LEAST DO SOME AGGRESSIVE SEARCHING FOR MY STUFF 
Ses01M_impro05_M027,IT'S NOT THERE  SURE  YEAH  RIGHT YOU'RE FUNNY AGGRESSIVE SEARCHING GOING ON AGGRESSIVE SEARCHING  DRINKING COFFEE AND SMOKING CIGARETTES   SOUND OF BEEPING  
Ses01M_impro05_M028,I DON'T KNOW WHAT YOU GUYS DO WHEN YOU'RE NOT WORKING YOU'RE UNION PEOPLE YOU JUST SIT AROUND ON YOUR ASS 
Ses01M_impro05_M031,THANK YOU VERY MUCH 
Ses01M_script03_2_M012,I'LL HAVE A LITTLE  I THINK  MMM 
Ses01M_script03_2_M013,OH  YOU KNOW  NO PARTICULAR REASON BESIDES OUR VERY SMALL CLASSES 
Ses01M_script03_2_M018,ARE YOU GOING OUT SOMEWHERE  DEAR  
Ses01M_script03_2_M022,YOU KNOW  IT'S A PITY YOU DIDN'T HAVE ANY MORE BRANDY WOULD HAVE MADE YOU JUST A LITTLE LESS DISAGREEABLE HMM 
Ses01M_script03_2_M023,YOU KNOW WHAT  YOU SNAP  YOU SNAP  YOU SNAP  YOU'RE LIKE A LITTLE ADDER  PPPPPPP 
Ses01M_script03_2_M024,NONSENSE THEY HAVE A BAG OF VENOM BEHIND THEIR FANGS AND THEY SNAP  PPP 
Ses01M_script03_2_M025,DID YOU SEE MUCH OF PETER BURDEN AFTER OUR DIVORCE   YES  I 
Ses01M_script03_2_M026,I SUPPOSE YOU LET HIM JUST KISS YOU A GOOD DEAL MORE THAN YOUR OWN PEOPLE 
Ses01M_script03_2_M027,I SUPPOSE YOU TWO HAD A RIOTOUS TIME  HUH  NO RESTRAINT AT ALL VERY ENJOYABLE YOU NEVER HAD MUCH ANYHOW 
Ses01M_script03_2_M028,I AM DRUNK I AM NOT IN THE LEAST BIT DRUNK YOU ARE 
Ses01M_script03_2_M029,I THINK I TOLD YOU ONCE BEFORE THAT I'VE HAD THREE MINUTE LIQUOR GLASSES THE WHOLE EVENING LONG A CHILD OF TWO CANNOT GET DRUNK ON THAT  PPPP 
Ses01M_script03_2_M030,OH  IT'S VERY VERY INTERESTING AMANDA HOW ABOUT A CHILD OF FOUR  SIX  OR MAYBE NINE  YOU KNOW WE COULD WORK UP A SPLENDID LITTLE DEBATE ABOUT IT  YOU KNOW  INTEMPERATE TOTS 
Ses01M_script03_2_M031,GRANNY THAT'S A VERY GOOD IDEA I THINK I WILL 
Ses01M_script03_2_M032,WOULD YOU UH TURN THAT OFF PLEASE   WHY  YOU'RE GONNA WAKE THE PEOPLE UPSTAIRS 
Ses01M_script03_2_M033,THEN YOU'LL WAKE THE PEOPLE DOWNSTAIRS  PPP 
Ses01M_script03_2_M034,THIS IS NO TIME OF YEAR FOR TUNAS  BEEP BEEP BEEP BEEP BEEP 
Ses01M_script03_2_M035,I WILL DO NO SUCH THING 
Ses01M_script03_2_M036,TURN IT OFF IT'S DRIVING ME MAD 
Ses01M_script03_2_M037,TURN IT OFF 
Ses01M_script03_2_M038,AMANDA  LISTEN  LISTEN  
Ses01M_script03_2_M039,THAT'S VERY AMUSING INDEED 
Ses01M_script03_2_M040,YOU'RE CONCEITED  YOU'RE OVERBEARING  YOU'RE EVIL MINDED  IMPOSSIBLE  SELF CENTERED LITTLE WENCH  I NEVER WANT TO SEE YOU AGAIN  
Ses01M_script03_2_M041,I'M NOT GOING LIKE THIS OKAY 
Ses01M_script03_2_M042,YES  I AM NO  YOU'RE NOT OH  YES  I AM 
Ses01M_script03_2_M043,LET GO OF ME  SHUT UP  YOU LET GO  YOU YOU'RE CRUEL  I WOULDN'T MARRY YOU AGAIN IF YOU CAME CRAWLING BACK TO ME ON YOUR BENDING KNEES  YOU ARE AN EVIL TEMPERED LITTLE VAMPIRE  AND I NEVER WANT TO SEE YOU AGAIN AS LONG AS I LIVE  YOU 
Ses01F_impro07_M000,DID YOU GET THE LETTER  YES  
Ses01F_impro07_M001,YEAH  THAT'S SO AWESOME  
Ses01F_impro07_M002,NO OH MY GOD  NO WHAT ARE YOU GOING TO DO  WHAT ARE YOU  SOUND OF A PERSON POSSIBLY LAUGHING AND MAKING A NOISE  
Ses01F_impro07_M003,EXCITED  OH YEAH  I BET YOU'RE REALLY EXCITED I CAN'T PAY FOR ANYTHING BUT OH  THAT'S WHAT LOANS ARE FOR  RIGHT  I I I UH YEAH  LOANS EXACTLY 
Ses01F_impro07_M004,OH  GOOD  GOOD THAT'S AWESOME  ARE YOU GONNA STAY AROUND HERE  OR YOU WANNA GO  YOU GONNA LIKE GET A DIFFERENT NEIGHBORHOOD  YOU GONNA MOVE TO A DIFFERENT NEIGHBORHOOD  
Ses01F_impro07_M005,THIS IS SO I'M I'M SO HAPPY YOU'RE GONNA STAY YOU'RE NOT WE SHOULD TOTALLY THROW A PARTY 
Ses01F_impro07_M006,I'M WRAPPING UP THE PARTY HOME YAY  YEAH OKAY 
Ses01F_impro07_M007,I'M JUST YEAH  I'M STICKING AROUND I'M JUST DOING MY THING I'M LIVING HERE I'M SO GLAD YOU'RE GONNA STAY I'M SO GLAD YOU'RE GONNA BE HERE YAY  WOO  
Ses01F_impro07_M008,YEAH BIG TIME 
Ses01F_impro07_M009,MM HM MM HM YAY  SO WHAT SO WHAT WHAT'S MAJOR  WHAT ARE YOU DOING  WHAT 
Ses01F_impro07_M012,IS IT IS THIS A MASTER'S OR A PHD  OR CAN YOU UM  PHD NICE 
Ses01F_impro07_M013,THAT'S GOOD DON'T YOU HAVE TO LIKE TEACH YOUR CLASS TOO WHEN YOU DO THAT  UM  YEAH   AUDIO INTERRUPTION  
Ses01F_impro07_M014,TEACHER MRS NASH  I HAVE A QUESTION  YES  PPPPPP 
Ses01F_impro07_M015,YOU HAVE TO GET MARRIED WELL YOU ARE MARRIED  CHUCK  YOU'RE MRS NASH I'M NOT TO BE CONFUSED WITH MRS DASH  WHICH IS A POPULAR SEASONING UM  
Ses01F_impro07_M017,YAY  SCHOOL'S FUN  
Ses01F_impro07_M018,OF COURSE  RIGHT  THAT'S WHERE THE REAL MONEY IS  BEING A STUDENT 
Ses01F_impro07_M019,WHAT TIME YOU GET THE BIG BOX   WERE YOU MESSING WITH THE CHAIR   I'M RUINED IT  P 
Ses01M_impro06_M000,YEAH I'M JUST UM 
Ses01M_impro06_M001,JUST KIND OF FEEL NUMB  YOU KNOW  BEEP  
Ses01M_impro06_M002,DID YOU DIDN'T HEAR  
Ses01M_impro06_M003,UM P 
Ses01M_impro06_M004,GOD  I'VE TOLD THIS STORY SO MANY TIMES UM 
Ses01M_impro06_M005,I JUST I JUST BASICALLY LOST SOMEONE THAT WAS REALLY CLOSE TO ME 
Ses01M_impro06_M006,AND I'VE KIND OF BEEN DEALING WITH ALL OF THE UH THE STUFF  YOU KNOW  THE THE HOSPITAL AND PEOPLE WORK BECAUSE 
Ses01M_impro06_M007,HE KINDA DIDN'T HAVE ANYONE TO TAKE CARE OF THAT FOR HIM  SO 
Ses01M_impro06_M008,IT'S JUST REALLY REALLY MESSED UP 
Ses01M_impro06_M009,NO 
Ses01M_impro06_M010,JUST LIKE 
Ses01M_impro06_M011,NO  I MEAN IT JUST CAME ON REALLY QUICK  YOU KNOW  I MEAN IT WAS A IT WAS A SICKNESS BUT IT JUST KIND OF 
Ses01M_impro06_M012, 
Ses01M_impro06_M013,HE WAS SICK HE GOT HE GOT SICK BUT IT HAPPENED REALLY  REALLY FAST  YOU KNOW 
Ses01M_impro06_M014,IT WAS KIND OF LIKE BOOM YEAH DONE 
Ses01M_impro06_M015,IT'S JUST REALLY WEIRD BECAUSE HE WAS REALLY YOUNG  YOU KNOW  AND I KIND OF LIKE    SOUND OF STATIC INTERFERENCE  
Ses01M_impro06_M016,JUST KIND OF FREEZE YOU OUT 
Ses01M_impro06_M017,IT'S SO WEIRD  YOU KNOW  THAT LIKE LIKE ONE DAY IT'S LIKE  YOU KNOW  IT SOUNDS SO STUPID  BUT LIKE ONE DAY SOMEONE'S HERE MHM THEN LIKE NEXT DAY  YOU KNOW  THEY'RE NOT HERE AND IT JUST KIND OF MAKES YOU LIKE THINK ABOUT LIKE LIFE AND MORTALITY AND LIKE THAT KIND OF STUFF YOU JUST LIKE JUST YOU JUST TAKE FOR GRANTED  YOU KNOW MHM 
Ses01M_impro06_M018,EXACTLY  YOU KNOW  AND LIKE  GET SO MANY PLANS OF WHAT'S GOING TO DO 
Ses01M_impro06_M019,SO MANY THINGS  YOU KNOW 
Ses01M_impro06_M020,WHAT  PLEASE DON'T 
Ses01M_impro06_M021, 
Ses01M_impro06_M022,HE WAS A REALLY  REALLY GOOD GUY 
Ses01M_impro06_M023,A LOT OF PEOPLE LEFT HIM 
Ses01M_impro06_M024,YOU KNOW IT'S IT'S LIKE AFFECTING A LOT OF PEOPLE  IT'S NOT JUST ME  YOU KNOW 
Ses01M_impro06_M025,  
Ses01M_impro06_M026,FOR LIKE EIGHT YEARS 
Ses01M_impro06_M027, 
Ses01M_impro06_M028,YEAH  I'M GLAD I WAS THERE I'M GLAD I I'M GLAD I GOT TO BE THERE 
Ses01M_impro06_M029,SO WEIRD 
Ses01M_impro06_M030,LIKE I CAN'T BELIEVE IT'S LIKE  YOU KNOW  IT'S LIKE YOU YOU'RE LIKE PINCHING ME IT'S LIKE I CAN'T BELIEVE LIKE I'M DEALING WITH THIS  YOU KNOW 
Ses01M_impro01_M003,YES  JONES 
Ses01M_impro01_M010,NO  I DON'T HAVE A PASSPORT 
Ses01M_impro01_M020,DID YOU EVEN LOOK AT THE FORM  I FILLED OUT ALL OF THESE QUESTIONS  THE VOICE IS WITH ME   SOUND OF STATIC  
Ses01M_impro01_M025,I AM NOT I AM NOT GETTING BACK IN THAT LINE IF YOU GET MY NUMBER 
Ses01M_impro01_M030,WHY  YEAH   SOUND OF BEEPING  
Ses01M_impro01_M031,WHY  BECAUSE I AM SICK OF TALKING TO YOU  
Ses01M_impro01_M032,'CAUSE YOU'RE OBVIOUSLY NOT TALKING TO ME YOU'RE JUST YELLING AT ME AND BERATING ME AND TELLING ME I CAN'T FILL OUT FORMS RIGHT 
Ses01M_script03_1_M004,I DON'T CARE THEN 
Ses01M_script03_1_M010,AH  WITH PERFECT POISE  I HAVE 
Ses01M_script03_1_M011, 
Ses01M_script03_1_M012,AH  STRANGE 
Ses01M_script03_1_M013,THINGS THAT JUST OUGHT TO MATTER DREADFULLY  YOU KNOW  THEY JUST DON'T MATTER AT ALL WHEN ONE'S HAPPY  DO THEY  
Ses01M_script03_1_M014,DARLING  DON'T SAY THAT  IT'S P P P  
Ses01M_script03_1_M016,OH DEAR GOD  WHAT DOES IT ALL MEAN  DEAR GOD  
Ses01M_script03_1_M017,YOU MUSTN'T BE SO SERIOUS  DARLING IT'S JUST WHAT THEY WANT  OH 
Ses01M_script03_1_M019,FLIPPANCY BRINGS OUT THE ACID IN THEIR DARN SWEETNESS AND LIGHT 
Ses01M_script03_1_M021,WE ARE FIGURES OF FUN  ALL RIGHT 
Ses01M_script03_1_M022,UH  WHO KNOWS  
Ses01M_script03_1_M028,LET'S PITY THE POOR PHILOSOPHERS  HUH  LET'S ENJOY THAT PARTY FOR AS LONG AS WE CAN  OKAY  LET'S BLOW TRUMPETS AND SQUEAKERS AND SIT LIKE SMALL IDIOTIC SCHOOL CHILDREN   SOUND OF BLOWING A TRUMPET  
Ses01M_script03_1_M029,COME HERE  DARLING KISS ME    SOUND OF A KISS  
Ses01M_script03_1_M030,BEFORE YOUR BODY ROTS AND WORMS POP OUT OF YOUR EYE SOCKETS  AHH   PPP 
Ses01M_script03_1_M031,SEE  YOU KNOW  I DON'T CARE WHAT YOU DO YOU COULD PAINT YOURSELF GREEN AND RUN NAKED TO THE PALACE FANDOM MHM 
Ses01M_script03_1_M033,DO YOU REMEMBER THAT ROW WE DID HAVE IN VENICE   MMM HMM 
Ses01M_script03_1_M037,BUT YOU KNOW  IT WASN'T AS BAD AS THE ONE THAT WE HAD IN CANNES  WHERE YOUR CURLING IRONS BURNT A HOLE IN MY DRESSING GOWN OH  BUT MY 
Ses01M_script03_1_M039,I WILL NEVER FORGET THE LOOK ON HIS FACE 
Ses01M_script03_1_M040,AH 
Ses01M_script03_1_M041,WE WERE VERY MUCH YOUNGER THEN  VERY 
Ses01F_script01_1_M000,YOU SAW IT BEEP BEEP BEEP BEEP BEEP 
Ses01F_script01_1_M001,HE WAS OUT HERE WHEN IT BROKE 
Ses01F_script01_1_M002,AT 4 00 O'CLOCK THIS MORNING  I HEARD A CRACKING AND I WOKE UP AND LOOKED OUT HE WAS STANDING RIGHT OVER THERE WHEN IT CRACKED   SOUND OF CRACKLING  
Ses01F_script01_1_M003,I DON'T KNOW 
Ses01F_script01_1_M004,I GUESS HE IS 
Ses01F_script01_1_M007,YOU KNOW LARRY IS NOT COMING BACK  AND I KNOW IT  WHY DO WE ALLOW HIM TO GO ON THINKING THAT WE BELIEVE WITH HIM  
Ses01F_script01_1_M010,WE GOTTA SAY IT TO HIM  BEEP SOUNDS  
Ses01F_script01_1_M012,SIT DOWN  MOM I WANT TO TALK TO YOU 
Ses01F_script01_1_M014,YOU KNOW 
Ses01F_script01_1_M015,I'M GONNA ASK HER TO MARRY ME 
Ses01F_script01_1_M016,YOU KNOW IT'S NOT JUST MY BUSINESS 
Ses01F_script01_1_M017,SO ALRIGHT THEN I'LL JUST GO AHEAD WITH IT FINE 
Ses01F_script01_1_M019,I WAS SAYING  YOU KNOW  SOMETIMES YOU INFURIATE ME YOU KNOW THAT   ISN'T IT YOUR BUSINESS IF I TELL FATHER AND HE THROWS A FIT ABOUT IT   GOD  YOU HAVE SUCH A TALENT FOR IGNORING THINGS  WHY IGNORE 
Ses01F_script01_1_M023,I WANTED TO GET THIS SETTLED FIRST 
Ses01F_script01_1_M024,WELL  IF SHE DOES  THEN THAT'S IT THAT'S THE END OF IT FROM HER LETTERS THOUGH  I THINK SHE'S PRETTY MUCH FORGOTTEN HIM 
Ses01F_script01_1_M025,AND THEN WE'LL THRASH IT OUT WITH FATHER  OKAY  MOM  DON'T AVOID ME 
Ses01F_script01_1_M034,I'LL GET OUT I'LL GET MARRIED AND I'LL MOVE SOMEWHERE ELSE MAYBE NEW YORK 
Ses01F_script01_1_M039,UNLESS I WOULD 
Ses01F_script01_1_M040,AND HELP ME STAY HERE 
Ses01M_script02_1_M000,WHAT TIME IS IT  GOD  THIS IS GREAT  ISN'T IT  I CAN'T BELIEVE IT P P P P P 
Ses01M_script02_1_M001,OF COURSE  I DID WANT TO GO A LITTLE FURTHER UP THE COAST  YOU KNOW  GET AWAY FROM ALL THE LIGHTS AND THE PEOPLE AND EVERYTHING  IS IT MIDNIGHT  DO THEY ALWAYS RUN AT MIDNIGHT  IS THAT WHAT THIS MIDNIGHT   HOW YOU DOING  HUH   YOU OKAY   GOOD 
Ses01M_script02_1_M002,LOOK THERE  WHAT'S THAT  WHAT'S THAT  IS IT  IS IT  
Ses01M_script02_1_M004,HUH I DON'T KNOW  I CAN'T TELL THOUGH ALTHOUGH PROBABLY IF YOU CAN'T TELL IT PROBABLY ISN'T THEM  RIGHT  YEAH IT'S PROBABLY GONNA BE LIKE UNMISTAKABLE  RIGHT  
Ses01M_script02_1_M005,GOSH  THIS IS GREAT  ISN'T IT  THIS IS AWESOME OH NO  YOU KNOW WHAT I FORGOT  
Ses01M_script02_1_M007,FLASHLIGHT  THE SILVER ONE THERE'S ONLY ONE  ISN'T THERE  
Ses01M_script02_1_M009,OH  WELL  YEAH  OF COURSE YOU KEEP 
Ses01M_script02_1_M010,OF COURSE  OUR FLASHLIGHT BUT YOURS IS MINE ME FLASHLIGHT  A SUIT FLASHLIGHT 
Ses01M_script02_1_M011,GOSH  I SHOULD HAVE BROUGHT IT I CAN'T BELIEVE I FORGOT THAT 
Ses01M_script02_1_M014,AH  YOU KNOW WHAT  WE SHOULD HAVE BOUGHT A BLANKET TOO MAN OUR BLANKET OUR BLANKET  UH OH  WE SHOULD HAVE A SIX PACK TOO A SIX PACK WOULD BE JUST THE TICKET RIGHT ABOUT NOW  HUH  SIX PACK   P P P 
Ses01M_script02_1_M016,OH YEAH  I'M SO EXCITED RIGHT NOW I'M LIKE A KID 
Ses01M_script02_1_M017,I CAN'T BELIEVE I GOT IN THE HOUSE  MY FLY'S ZIPPED UP EVEN P P P 
Ses01M_script02_1_M022,RIGHT P 
Ses01M_script02_1_M023,THAT'S MY POINT TOO 
Ses01M_script02_1_M028,PEOPLE IN KANSAS WOULD HAVE TO GET PLANE TICKETS AND MAKE HOTEL RESERVATIONS TO SEE THIS IT'S ONLY 40 MINUTES AWAY IT'S TOO GOOD TO PASS UP 
Ses01M_script02_1_M030,WHAT DID YOU DO   P P P 
Ses01M_script02_1_M031,WELL  OKAY  WHATEVER OKAY  BUT IT'S A FISH WHO DO SOMETHING THAT LIKE NO OTHER FISH DO YOU KNOW  IT'S LIKE THOSE UH THOSE SWALLOWS THAT RETURN TO CAPISTRANO  OR THOSE UH LIKE THOSE LEMMINGS THAT JUMP OFF THE CLIFFS  YOU KNOW 
Ses01M_script02_1_M032,IT'S LIKE A LITTLE BIT OF THE UNEXPLAINABLE  A LITTLE MAGIC  A LITTLE MYSTERY  I JUST DON'T SEE HOW YOU CANNOT BE INTERESTED IN THIS 
Ses01M_script02_1_M037,WE JUST WEREN'T IN A GOOD SPOT THOUGH 
Ses01M_script02_1_M039,COME ON  TRUST ME I GOT INSTINCTS FOR THESE THINGS OKAY  OKAY  SO JUST JUST THINK ABOUT IT  ALL RIGHT  OKAY  I KNOW YOU'RE NOT INTERESTED  BUT THINK ABOUT IT 
Ses01M_script02_1_M040,OUT THERE THERE'S LIKE THIS BIG MASS OF SILVERFISH THEY'RE HEADING THIS WAY   SOUND OF RUSHING WATER  
Ses01M_script02_1_M041,THEY DON'T KNOW WHY WE DON'T KNOW WHY NO ONE LIKE SENT THEM AN INVITATION OR GAVE THEM A MAP OR A DIRECTION 
Ses01M_script02_1_M042,THEY JUST ALL TURNED AT ONCE AND THEY JUST FORMED THIS LINE  AS LONG AS THE CALIFORNIA COAST AND THEY JUST STARTED SWIMMING  BEEP BEEP BEEP BEEP BEEP 
Ses01M_script02_1_M043,LIKE SOME LITTLE TIME RELEASE FIRECRACKER WENT OFF INSIDE THEIR LITTLE TINY BODIES AND THEY ALL TURNED AS ONE  PPPPT 
Ses01M_script02_1_M044,AND FORMED A LINE AND STARTED SWIMMING SWIMMING THAT WOULD BRING THEM TO THIS POINT HERE  P P 
Ses01M_script02_1_M045,IT'S LIKE URGENCY  THAT'S PURE URGE  YOU KNOW   IT'S SINGLE MINDEDNESS WITH NO MIND   P P P 
Ses01M_script02_1_M046,IT'S CRAZY LOOK AT THIS  IT'S GIVING ME GOOSEBUMPS THE HAIR IS STANDING UP ON MY ARM   SOUND OF WIND   
Ses01F_script02_1_M002,OKAY IS THAT IS THAT P P P P P 
Ses01F_script02_1_M007,THE FLASHLIGHT  THE SILVER ONE THERE'S ONLY ONE  ISN'T THERE   THERE'S ME   SOUND OF A FLASHLIGHT BEING SWITCHED ON AND OFF REPEATEDLY  
Ses01F_script02_1_M008,WHO'S THIS   IT'S PIP 
Ses01F_script02_1_M009,OH WELL  YEAH  OF COURSE IF YOU SAY 
Ses01F_script02_1_M010,NO 
Ses01F_script02_1_M011,OF COURSE  OUR FLASHLIGHT YOURS IS MINE ME FLASHLIGHT  ACE TWO FLASHLIGHT 
Ses01F_script02_1_M013,DO THEY ALWAYS RUN DURING A FULL MOON  I DON'T REMEMBER WAS IT FULL LAST YEAR   YEAH 
Ses01F_script02_1_M014,ARE YOU COLD   HERE'S MY JACKET  HUH   NO   NO  WE SHOULD HAVE BROUGHT THE BLANKET OUR BLANKET 
Ses01F_script02_1_M015,OH  YOU KNOW I SHOULD HAVE BROUGHT A SIX PACK TOO A SIX PACK THAT'D BE JUST THE TICKET RIGHT ABOUT NOW  HUH  
