ID,transcription
Ses02F_impro08_M009,WELL YOU NIT WE WANTED TO WE WANTED TO GO TO MAWE AND I EARD THAT THAT WAS A
Ses02F_impro08_M010,I'LL YOUAPLICATE THIS WANE I GO TO THE BEACH STUFF AND SO I'M
Ses02F_impro08_M011,WALGAN BEFORE IT THEN
Ses02F_impro08_M012,AN CAN THEY ALL GET TOGETHER A
Ses02F_impro08_M013,AM YOU KNOW WINDOWS NICE I GUESS
Ses02F_impro08_M015,AH WELL YE WOULD THINK RE TO MINA WHA WHENEVER A BEST AVAILABLE I GUESS YOU KNOWS I
Ses02F_impro08_M016,AND LIKE THERE'S THERE'S SHUTTLES OR SOMETHING I CAN GET OR O HOTEL
Ses02F_impro08_M018,ALL RIGHTS OWHERE CONFIRM THAT AYA ON
Ses02F_impro08_M019,MARQUE
Ses02M_impro07_M002,YOU ASE MY
Ses02M_impro07_M006,BIG PAD AND QUICK I HAVS NICE
Ses02M_impro07_M007,OWHY YOURE A RIPPIT OPEN AND THERE IT IS BIG AYA AHA
Ses02M_impro07_M008,YA NO I KNOW
Ses02M_impro07_M009,IT WAS YOU KNOW I WASN'T TOO SURE I ME I YOU KNOW IT WAS A KIND OF LAUGH MINUTE FOR LIKE THE APPLICATION
Ses02M_impro07_M010,EVERYTHING LIKE WHY
Ses02M_impro07_M011,IT WAS GOOD YAN ME
Ses02M_impro07_M013,MO GIVE ORDE TO A
Ses02M_impro07_M014,HEY YA YOU KNOW THAT'S THAT'S WHAT OM COMING FOR
Ses02M_impro07_M015,YOUARE HALF THE REASON OF GO
Ses02M_impro07_M017,KNOW II'M AT THE HOME GAMES WHICH IS LIKE NOTS YOU KNOW
Ses02M_impro07_M018,WHY HA YOU YER
Ses02M_impro07_M019,O I KNOW I OW PART OF
Ses02M_impro07_M020,YE RIGHT I TOL I LOOKING FOR IT O BEING IN THE C
Ses02M_impro07_M021,TORE RIGHT I KNOW LIKE YOUEM ALL HER AN SNATIONAL CHAMPIONS LAST ER WOLD YOU KNOW
Ses02M_impro07_M022,MAIL DIN'T AGAN MISSING
Ses02M_impro07_M023,WHAT'S THAT TIIM WELL YOU KNOW IM I'M THINKIN IN LEANING TOWARDS THE COMMUNICATION
Ses02M_impro07_M024,BE ATAN ANONA A CANOFABROAD
Ses02M_impro07_M025,YE I MEAN A LOT O LOT OF GOOD STUFF OH YEME IT'S IT'S JUST REALLINKIN SCHOOL SO REALLY WHATEVER I PIK I MEAN I CAN'T GO WRONG IS
Ses02M_impro07_M026,S OME LOOKING FOR IT GETTING THERE AN MEAN KONDO CAMPUS IT'S COOL NOTES LIKE ALL JUST VERY CONFINE I MEAN JUST HE KNOWS IT'S A COLLEGE CAMPUS ARADS LEK
Ses02M_impro07_M029,I MEAN AN YOU GOT AT YOUA TO SHOW ME THE ROPES CAUSE I HAVE NOVR BEEN THERE OF COURSE SO I MEANY YOU KNOW YOU WAY ROUND ALREADY AND AHA HA
Ses02M_impro07_M030,AH ALL RIGHT
Ses02M_impro07_M031,I'M IMT LOOKING FORWARD TO THAT A MAN SO BUT YE I THINK I MON TO COME OUT A LITTLE EARLY SO I MEAN I GE IN CALLIN AND E
Ses02M_impro07_M032,AFL HEAIS AN THOSE TAKS TOM RECAL
Ses02M_script03_1_M005,HALLO HALLO WHAT WRONG NUMBER
Ses02M_script03_1_M007,WITH THE MOST PERFECT POISE
Ses02M_script03_1_M008,THINGS THAT OUGHT TO MATTER DREADFULLY DON'T MATTER AT ALL WHEN ONE'S HAPPY DO THEY
Ses02M_script03_1_M009,OH DARLING DON'T SAY THAT
Ses02M_script03_1_M010,MEANING THAT SACRED AND BEAUTIFUL THING LOVE YET
Ses02M_script03_1_M011,WHAT DOES IT ALL MEAN THAT'S WHAT I ASKSMO ASK WHAT I ASK MYSELF AND MY CEASELESS QUEST FOR ULTIMATE TRUTH GOOD GOD WHAT DOES IT ALL MEAN
Ses02M_script03_1_M012,YOU MUSTN'T BE SERIOUS MY DEAR ONE THAT'S JUST WHAT THEY WANT
Ses02M_script03_1_M014,FLIPPENCY BRINGS OUT THE ACID IN THEIR DAMPED SWEETNESS AND LIGHT
Ses02M_script03_1_M015,CERTAINLY YOU MUST WERE FIGURES OF FUN ALL RIGHT
Ses02M_script03_1_M016,NO THAT DESIRE WILL FATE ALONG WITH OUR PASSION
Ses02M_script03_1_M018,YES YES WITH ALL HIS MIGHT
Ses02M_script03_1_M019,NO NO IT ISN'T DEATH IS VERY LAUGHABLE SUCH A CUNNING LITTLE MYSTERY ALL DONE WITH MIRRORS
Ses02M_script03_1_M020,SO IS EVERYONE ELSE IN THE LONG RUN
Ses02M_script03_1_M021,LET'S BE SUPERFICIAL AND PITY THE POOR PHILOSOPHERS LET'S BLOW OUR TRUMPETS AND SQUEAKERS AND ENJOY THE PARTY AS MUCH AS WE CAN LIKE QUITE IDIOTIC VERY SMALL SCHOOL CHILDREN LET'S LET'S SAVOUR THE DELIGHT OF THE MOMENT
Ses02M_script03_1_M022,COME KISS ME DARLING BEFORE YOUR BODY ROTS AND WORMS POP IN AND OUT OF YOUR EYESI
Ses02M_script03_1_M024,YOU REMEMBER THAT AWFUL SCENE WE HAD IN VENICE
Ses02M_script03_1_M029,I WAS A ROUSER WASN'T IT
Ses02M_script03_1_M031,I'LL NEVER FORGET HIS FACE
Ses02F_impro02_M007,BUT SHE'S YOU'RE NOCKIN YOUR OCKIN TO BE HERE FOR FOR FIRST WORDS FOR HER FIRST STEPS  EME SOMETHING THAT YOURESUPPOSED TO BE HERE FOR THAT
Ses02F_impro02_M012,RI
Ses02F_impro05_M000,AMOK THEY DIDN'T DIDN'T COME OUT ON THE YAR SO ER
Ses02F_impro05_M001,K AM WELL UNFORTUNATELY OTHER WAS A SOME PROTSOME PROBLEMS WITH A
Ses02F_impro05_M002,A WELL SOMETHAT SOME OF THE BAGS WERE WE WE'RE LOST ON THE WAY OVER HERE A I
Ses02F_impro05_M003,I YOU KNOW I MEAN THERE'S A LOT OF THINGS THAT GO ON ONTO THE PLAN AND A I SOMEOU SOMETIMES YOU KNOW THAT THAT KIND OF THING'S HAPPEN
Ses02F_impro05_M004,ABUT BUT WE ARE WILLING TO A REINVERSE YOU FOR THE BAG AND AND THE CONTENTS
Ses02F_impro05_M005,AH WE'D BE WILLING TO GIVE YOU A FIFTY DOLLARS FOR
Ses02F_impro05_M006,RIGHT I  WE REALIZE YOU KNOW THAT ITHAT IT'S IT'S A BAD SITUATION BUT I'M SORRY THER A IT'S NOTHING WE IN MERY YOR HUNG
Ses02F_impro05_M007,I THINK A MAYBE YOU CAN FILE A CLAIM IF YOU WANT AND TURN IT INTO A MAIN OFFICE
Ses02F_impro05_M008,RUTTONO I TN THEM THEY MIGHT A THEY MIGHT IF YOUIF YOU ARGUE THE CASE MORE MAYBE THEY'LL REIMBURSE YOU MORE BUT A RIGHT NOW
Ses02F_impro05_M009,AYA NO I KNOW IT'S ITS FRUSTRATING UNFORTUNATELY THOUGH A
Ses02F_impro05_M010,BY CHECKING YOUR BAGS YOU YOU YOU KNONT ADMIT TO THE A LIABILITY THAT THATS AT RISK
Ses02F_impro05_M011,RUT BUT YOU BY CHECKING IN YOUR BAGS YOU AGREED TO A NO AT THE WILL A
Ses02F_impro05_M012,YOU PAID FOR THE FLIGHT AND THEN YOUR BAGS WERE CHECKED AT IT'S A SERVICE SAI THE AIRLINE PROVIDES FOR IT AYS SO SO REALLY IT'S THE RISK WAS TAKEN AND I'M I'M SARY BUT THE THERE'S THERE'S REALLY NOTHING ELSE WE CAN DO SO DO YOU WANT DO YOU WANT THE REEMBURSEMENT
Ses02F_impro05_M013,WELL THERE THERE ARE SOME SHOPS HERE IN TEA IN THE AIRPORT AND THE
Ses02F_impro05_M014,NO A LIKE A SED YOU CAN FILE A CLAIM AND A MAYBE GET REIMBERSE FOR MORE YOU
Ses02F_impro05_M015,HARDY EVEN TALK AS
Ses02F_impro05_M016,RIGHT THAT THAT GETS TAKEN CARE OF THAT GETS TAKEN CARE OF WE GET WE DO IN A WEAT WE INVESTIGATE THOSE AND JUST MAKE SURE THAT IM THEYARE NOT DOING THEIR OWN THING WITH HEM SO AH
Ses02F_impro05_M017,BUT UNFORTUNATELY SOMETIMES IT'S
Ses02F_impro05_M018,WELL THAT'S THAT'S WHAT I'M SAYING
Ses02F_impro05_M019,O GAY WILL THAT THAT COULD BE SOMETHING THT YOU PUT ON THE CLAIM ONON THE COMPLAINT FORM IF YOU WANT AND A YOU PROVIDE US WITH YOUR INFORMATION WHILE YOU'RE HERE AND THEN MAYBE IF IT TURNS UP THEN A AND WE'LL SEND IT RIGHT OVER
Ses02F_impro05_M020,ALL RIGHT MISS I I KNOW I REALIZE THIS BUT UM THAT LIKA SAID THERE ARE SEVERAL PEOPLE THAT ARE IN YOUR SAME SITUATION SO IM IT'S NOT IT'S NOT TOTALLY UNCOMMON AND I'M ACTUALLY GET A HALF TO ASK YOU TO MOVE SO I CAN HELP THE A THE NEXT PERSON
Ses02F_impro05_M021,YES ALL RIGHT THERE YOU GO NOW YOU CAN FILE A CLAIM OVER TO THE LEFT AND THE NOY'LL HELP YOU UP
Ses02M_script01_3_M000,INO WENT OUT A STYLE DIDN'T IT
Ses02M_script01_3_M010,I'M EMBARRASSING YOU I I DIDN'T WANT TO TELL IT TO YOU HERE I WANTED A PLACE WHERE WE'D NEVER BEEN BEFORE PLACE MOR WED BE BRAND KNEW TO EACH OTHER
Ses02M_script01_3_M014,YOU FELT SOMETHING THAT FAR BACK
Ses02M_script01_3_M015,ANNE WHY DIDN'T YOU LET ME KNOW
Ses02M_script01_3_M020,LET'S DRIVE SOME PLACE IME ONE TO BE ALONE WITH YOU
Ses02M_script01_3_M021,NOW NOTHING LIKE THAT
Ses02M_script01_3_M022,I SUPPOSE I HAVE BEEN BUT IT'S GOING FROM ME
Ses02M_script01_3_M025,WELL HALASSA
Ses02M_script01_3_M026,JUST ABOUT ALL
Ses02M_script01_3_M027,TAKE SOME TIME FOR I GOT TO TOSS THAT OFF ECAUSE THEY WEREN'T JUST MEN
Ses02M_script01_3_M028,FOR INSTANCE THIS ONE TIME HAD BEEN RAINING SEVERAL DAYS AND THISS KID CAME OUT TO ME GAVE ME HIS LAST PAIR OF DRY SOCKS I PUT HIM IN MY POCKET THAT'S ONLY A LITTLE THING BUT THOSE ARE THE KIND OF GUISE I HAD
Ses02M_script01_3_M029,THEY DIDN'T DIE THEY KILLED THEMSELVES FOR EACH OTHER I MEAN THAT EXACTLY I A LITTLE MORE SELFISH AND THEY'D HAVE BEEN HERE TO DAY
Ses02M_script01_3_M030,I GOT THIS IDEA WATCHINGHAM GO DOWN EVERYTHING WAS BEING DESTROYED BUT SEEING THAT ONE NEW THING WAS MADE SORT OF RESPONSIBILITY MAN FOR MAN YOU KNOW I MEAN
Ses02M_script01_3_M031,TO SHOW THAT TO BRING THAT ON TO THE EARTH AGAIN LIKE SOME KIND OF MONUMENT AND EVERYONE CAN FEEL IT STANDING BEHIND HIM AND IT WOULD MAKE A DIFFERENCE TO HIM
Ses02M_script01_3_M032,THEN I CAME BACK AND I WAS INCREDIBLE AND THERE WAS NO MEANING IN IT HERE THE WHOLE THING TO THEM SEEMS LOOK SOME SORT OF BUS ACCIDENT I WENT TO WORK WITH DAD AND THAT RAT RACE AGAIN AND
Ses02M_script01_3_M033,I FELT WHAT YOU SAID ASHAMED SOMEHOW AS NOBODY HAD CHANGED AT ALL IT SEEMED TO MAKE SUCCORS OUT OF A LOT OF GUESE I FELT WRONG TO BE ALIVE TO OPENED THE NEW BANK BOOK AND DRIVE THE NEW CAR SEE THE NEW REFRIGERATOR
Ses02M_script01_3_M034,THEN YOU CAN TAKE THOSE THINGS OUT OF A WAR BUT WHEN YOU DRIVE THE CAR YOU GOT REALIZE THAT IT CAME ONTO THE LOVE A MAN CAN HAVE FOR A MAN WE'VE GOT TO BE A LITTLE BETTER BECAUSE OF IT
Ses02M_script01_3_M035,OH I'S ALL YOU HAVE IS REALLY LUTE AND THERE'S BLOOD ON IT T AND I DIDN'T WANT TO TAKE ANY OF THAT I GUESS THAT INCLUDED YOU
Ses02M_script01_3_M036,I WANT YOU NOW ANNIE
Ses02M_impro04_M014,I DON'T KNOW IT'S JUST NOT I DON'T KNOW IN' KNO WHAT TO DO REALLY YOU KNOW I I JUST THINKING
Ses02M_impro04_M019,RS NO IHAPPI OR A NORMAL PERSON
Ses02M_impro04_M022,I TAC
Ses02M_impro03_M000,AH YOU NEVER CAN A BELIEVE IT
Ses02M_impro03_M001,WELL I FINALLY DID IT
Ses02M_impro03_M005,YES AD YESAA I HAVE
Ses02M_impro03_M008,AYATYATYAT E SHE SHE WAS LIKE IT AH YI MEAN SHE WAS HAPPY YOU KNOW
Ses02M_impro03_M009,I I THINK I'S ABOUT TIME I DON'T KNOW MAYBE AND AEIT'S BEEN ITS BEEN LONG ENOUGH NOW
Ses02M_impro03_M010,O WELL IT WAS YOU KNOW WE WERE AT A AT THIS AT THIS CONCERT AN A INYA
Ses02M_impro03_M011,SO I  TALK TO SOME F THCREW BEFOREHAND  I
Ses02M_impro03_M012,A I DID
Ses02M_impro03_M014,I NOW ELL
Ses02M_impro03_M015,ID OUGHT TO VE FREEK HER OUT
Ses02M_impro03_M016,OH YES O
Ses02M_impro03_M017,AH SO THAT THAT WAY SHE WAS GUARANTEE THAT SHE COULD NOT SAY NOT
Ses02M_impro03_M018,NO BUT IT WAS GOOD
Ses02M_impro03_M019,
Ses02M_impro03_M020,I KNOW HO WAS HOWI I DON'T KNOW I WAS REALLY NERVOUS WUT IM IMREALLY NWILLING MAN
Ses02M_impro03_M021,AH YES THEY THEY ARE THEY YOU KNOW THEY LOVE HER AND SO MEE
Ses02M_impro03_M024,YE YI NOT TOO SURE WHERE YET I GUESS YOU KNOW I CAN'TIHA GOT A FIGURE SOME STUFF OUT HERE FIR
Ses02M_impro03_M026,THAT NO
Ses02M_impro03_M027,OH WELL OBVIOUSLY YOU KNOW BUT A I KNOW IT'S SOME THAT HOUR YET YOU NEVER REALLY THINK ABOUT IT HAPPENING LIK BEFOREHANGRY
Ses02M_impro03_M028,TRANGA
Ses02M_impro03_M030,YELL THERS THEY EXACTLY THEY IK KNOW THEM
Ses02M_impro03_M031,THAT
Ses02M_script03_2_M000,AS A MATTER OF FACT THE REAL CAUSE OF THAT ROW WAS PETER BURDEN
Ses02M_script03_2_M001,I KNEW NOTHING OF THE SORT YOU TOOK PRESENTS FROM HIM
Ses02M_script03_2_M003,YOU WENT OUT OF YOUR WAY TO TORTURE ME OVER PETERBURN
Ses02M_script03_2_M005,YOU LET HIM KISS YOU YOU SAID YOU DID
Ses02M_script03_2_M007,WHAT ABOUT ME
Ses02M_script03_2_M010,IH AM A LITTLE I THINK
Ses02M_script03_2_M011,NO PARTICULAR REASON ANYHOW THEY ARE VERY SMALL ONES
Ses02M_script03_2_M012,YOU CAN HARDLY CALL THREE LAQURE GLASSES AND A WHOLE EVENING GOING ON AND ON AND ON
Ses02M_script03_2_M016,GOING OUT SOMEWHERE DO YOU
Ses02M_script03_2_M018,AS A MATTER OF FACT THAT'S PERFECTLY TRUE
Ses02M_script03_2_M024,TELL ME DID YOU SEE MUCH OF PETERBURDEN AFTER OUR DIVORCE
Ses02M_script03_2_M026,WHAT A RIOTOUS TIME YOU MUST HAVE HAD
Ses02M_script03_2_M027,NO RESTRAINT AT ALL VERY ENJOYABLE NEVER HAD MUCH ANYHOW
Ses02M_script03_2_M031,WE COUND GET A GOOD LITTLE DEBATE GOING ABOUT THAT DON'T YOU THINK INTEMPERANTE TODS
Ses02M_script03_2_M032,ALL RIGHT I WILL
Ses02M_script03_2_M033,BETTER TURN THAT OFF I THINK
Ses02M_script03_2_M039,WELL YOUR TURN IT OFF
Ses02M_script03_2_M040,HAND OP LISTEN LISTENING HE
Ses02M_script03_2_M041,WALLI VERY AMUSING INDEED
Ses02M_script03_2_M042,YOU'RE A VILE TEMPERED LOOSE LIVING WICKED LITTLE BEASTS AND I HOPE I NEVER SEE YOU AGAIN AS LONG AS I LIVE
Ses02M_script03_2_M043,YOU'RE NOT GOING LIKE THIS
Ses02M_script03_2_M044,AT YOUR NA
Ses02M_script03_2_M045,OTY ON I
Ses02M_script03_2_M046,SHON ALON HE MAD
Ses02M_script03_2_M047,I WOULDN'T MARRY YO AGAIN IF YOU CAME TO ME ON YOUR BENDED KNEEDS YOU AR  YOU ERN'T MINDED LITTLE BAMPIRE I HOOK A GOD I NEVER SEE YOU AGAIN AS LONG AS I LID I
Ses02M_script02_2_M000,SO WOULD HE THINK
Ses02M_script02_2_M001,WHAT I WAS SAYING
Ses02M_script02_2_M002,CERTAINLY OF NOT SLIGHTLY EXAGGERATE IN SCIENTIFIC FACT
Ses02M_script02_2_M010,WE'LL SEE THEM THIS YEAR NO
Ses02M_script02_2_M015,YOU REFINE DURING THE PHONE CALL FOR MARGE DINNER WAS OK AND DOING THE DISHES WAS NO PROBLEM LET'S SEE I TOOK A SHOWER YOU WATCH THE NEWS YOU SAID
Ses02M_script02_2_M016,THE GRUNYON ARE ONEY TO NIGHT I SAID GREAT LET'S GO I FEEL LUCKY
Ses02M_script02_2_M017,CA SO IM GETTING ON MY JACKET AND PUTTING OUT THE ANIMALS GETTING THE CAR OUT OF THE GARAG
Ses02M_script02_2_M019,IT WAS IT WAS IN THE CAR WRIGHT DRIVING PAST THE NICKERBOCKER LIKER LOCKER YOU SAID LET'S GET SOME CHAMPAGNE I SAID TIMES A WAST IN OR SOMETHING LIKE THAT RIGHT
Ses02M_script02_2_M020,OF COURSE I SEE IT NOW YOU WANT THIS TO BE LIKE THAT OTHER TIME RIGHT AND THAT'S IT RIGHT
Ses02M_script02_2_M021,O CA SURE NO I I SEE I'M LISTEN YOU WANT TO DANCE
Ses02M_script02_2_M022,GOING TO GO GET SOM CHAMPAGNE
Ses02M_script02_2_M023,TAKE A HOUR SHOESE E
Ses02M_script02_2_M025,GET MARRIED AGAIN
Ses02M_script02_2_M029,YOU ILL WELCOME TO THE HUMAN RACE ALL RIGHT DO YOU THINK THIS WHAT I HAD IN MIND WHEN I PROPOSE YOU THINK I'D THIS GREAT FANTASY GOING THAT FOUR YEARS DOWN THE ROAD WE'D COME TO THE BEACH AND YELL AT EACH OTHER OVER FISH
Ses02M_script02_2_M035,NO I KNOW MEAN EITHER ME
Ses02M_script02_2_M037,MAYBE IF YOU ARE WITH SOMEBODY ELSE TO
Ses02M_script02_2_M038,NO I KNOW BUT STILL I KNOW IT WILL MAKE YOU HAPPY
Ses02M_script02_2_M040,NOW THAT YOU MENTION IT NO I DON'T
Ses02M_script02_2_M041,ILL KNOW IT SEEM LIKE A PRETTY GOOD SPOTS WE AND LOOK AT THE VIEW OF THE MOONY I GOT FROM HERE
Ses02M_script02_2_M042,WHAT HAVE WE GOT HERE
Ses02M_script02_2_M045,IT FOR VERY QUIET THE FISH MIGHT COME
Ses02M_script02_2_M046,OR
Ses02F_script01_2_M001,WELL MAYBE HE JUST WANTED TO SEE HER AGAIN
Ses02F_script01_2_M002,WHAT DO YOU MEAN UNMY HE'D LIVED NEXT DOOR TO THE GIRL ALL HIS LIFE WHY WOULDN'T HE WANT TO SEE HER AGAIN
Ses02F_script01_2_M004,HOW DO YOU KNOW HE'S EVEN THINKING OF IT
Ses02F_script01_2_M005,WELL SO WHAT
Ses02F_script01_2_M006,NOLISTEN HEARE NOT
Ses02F_script01_2_M007,YOU CAN'T READ HER MIND
Ses02F_script01_2_M008,HOW DO YOU KNOW WHY SHE'S WAITED HERE
Ses02F_script01_2_M016,WHAT DOES THAT MEAN ME ABOVE ALL
Ses02F_script01_2_M017,LOOK AT YOU LOOK AT YOU SHAKING
Ses02F_script01_2_M018,WHAT HAVE I GOT TO HIDE WHAT THE HELL IS THE MATTER WITH YOU KATE
Ses02M_impro02_M000,I KNOW NO I DON'T WANT TO GO WEEK A YOU I LOVE YOU O KNOW I'M AN A MISS YOU LOT
Ses02M_impro02_M001,YOU WON'TN'T BE NOWN ROM BUT I'LL BE BACK I'LL BE BACK BEFORE YOU KNOW IT ALL RIGHT AND
Ses02M_impro02_M002,AE
Ses02M_impro02_M007,AN IT TAKE CARE OF OUR BABY FOR MARY
Ses02M_impro02_M008,I HOPE SO BECAUSE I'L NOT GOING TO BE ABLE TO BUY WITHOUT IVER I O'T NO WHAT IMAN TO DO
Ses02M_impro02_M009,IE NEVER BEEN NEVER BEEN AWAY FROM YOU FOR TWO WEAGUES ALL ALONE A YEAR
Ses02M_impro02_M013,THERE'S PEOPLE THAT THOUGHT IT WAS ATHOUGHT I AS RIGHT THING TO DO SO NOW WE HAVE TO WE HAVE TO DO WHAT WE HAVE TO DO FOR OUR COUNTRY IN
Ses02M_impro02_M014,THENL WORK OUT YOU KNOW IL GO THERE AND DO THAT YOW I'LL BE BACK
Ses02M_impro02_M017,I MAYBE HEVAR II THAT IS Y ON ME BACK SO
Ses02M_impro02_M018,WON'T YOU A YOU KNOW TAKE LOTS OF IT YELLO PICTURES AND I COULD SEE WHEN I GET BACK A WALLIN THERE ON AMISS YOU
Ses02M_script01_2_M001,WELL MAYBE JUST WANTED TO SEE HER AGAIN
Ses02M_script01_2_M004,HOW DO YOU KNOW HE'S EVEN THINKING OF IT
Ses02M_script01_2_M005,WELL SO WHAT
Ses02M_script01_2_M007,YOU CAN'T READ HER MIND
Ses02M_script01_2_M016,WHAT DOES THAT MEAN ME ABOVE ALL
Ses02M_script01_2_M017,BUT LOOK AT YOU LOOK AT YOU SHAKING I
Ses02M_impro05_M000,HI HUM
Ses02M_impro05_M001,IT SEEMS THAT A M MY BAG DIDN'T MAKE IT OUT ON THE THE CARAZOV
Ses02M_impro05_M002,YE YE IT'S GONE A HOUND LIKE A YOU KNOW TWENTY TIMES BEEN ABOUT HALF HOUR
Ses02M_impro05_M003,CAL SO WHAT THORDO I TO DO TO GET MIGY
Ses02M_impro05_M013,BUT HE HAD THE TAGS ON HIM HE LEK A WOULDN'T YOU KNOW IF HE GOT STUCK SOMEWHERE INS LIKE WHELE THERE'S NOBODY'S BAG AND MAYBE I YOU KNOW THE LOOK ON THE TAG AND
Ses02M_impro05_M016,FAFT LIKE YOU DON'T YOU KNOW LIKE HOST PEOPLE AT A WARD YOU KEEP LIKE AN EYE ONI AND HOW CAN THEY GET AWAY WITH
Ses02M_impro05_M018,YOU DON'T REALIZE THE STUFF THAT IV GOT IN THAT I REALLY NEED TO GET THE SUIT CASE O
Ses02M_impro05_M025,AND WHAT'S  TALKING ABOUT ACORVA THAT THEY CAN'T AFFORD IT I MEAN
Ses02M_impro05_M026,I MEAN YOU'RE NOT HELPING ME HERE WHAT IT WHAT IT WI WHEN I LEFT TO DO HERE DO I NEAD TO SOE THE AIRLINE COMNY IS HAT WHAT I SHOULD DO
Ses02F_impro04_M000,SO AH SO HAS BEEN GONE AND  YOU HAVE ANY LEADS OR ANYTHING
Ses02F_impro04_M001,NO YOU CAN'T THINK THAT WAY I MEAN IT'S GOOD THAT'S GOOD THAT YOU'RE HAT YOU'RE CALLING ME KNOW YOU CAN
Ses02F_impro04_M003,NOW COME ON DON'T YET
Ses02F_impro04_M004,I KNOW I KNOW IT'S HARD BUT AHA YOU JUST GOT A KEEP GOING AND YU'VE BEEN GOING AT IT FOR SO LONG YOU KNOW IT IS I SOMETHING IS DEFINITELY GOING TO COME UP I I KNOW IT WELL BECAUSE ECAUSE YOU'RE A GOOD WORKER
Ses02F_impro04_M005,NO IT'S I MEAN IT'S COMPETITIVE YOU KNOW ETHAT'S THA'S WHAT IT IS O THAT'S WHAT YOU'RE GOT O BE IS COMPETITIVE
Ses02F_impro04_M006,THERE THERE ARE PLENTY OF PEOPLE OUT THERE WITH LIKE GOOD JOBS YOU KNOW THAT ARE A LOT
Ses02F_impro04_M007,DUMBER THAN YOUI MEAN  THER'ARE A LOT WORSE OFF THAN YOU YOU ARE MUCH BETTER OFF THAN LIKE A LOT OF THOSE PEOPLE IN THERE I KNOW
Ses02F_impro04_M008,I KNOW IT MAKES IT HARDER I MEANS DEFONITELY WHO YOU KNOW IN A LOT OF CASES BUT
Ses02F_impro04_M009,BIT YOY GOT IT OTHERWISE WHAT WHAT WHATS WHAT'S YOUR OTHER OPTIONS
Ses02F_impro04_M010,IT'S NOT WORTHLESS BECAUSE IT'S DEFFLELN GOT A STEFFLIN GOIN TO PAY OFF I KNOW I MEAN I CAN YOU I'VE JUST SEEN YOUR WORK ETIQUETTE YOU KNOW YOU'RE YOU'RE A GOOD WORKER AND
Ses02F_impro04_M011,AND THERE'S NO REASON THAT THAT SOMETHING WON'T COME OP LIKE REALLY SOON ALL RIGHT SO UJUST GOT A
Ses02F_impro04_M012,BECAUSE I KNOW YOU YOU KNOW IT MAYBE ONCE YOU GET TO KNOW SOME MORE PEOPLE ILIKE TALKING TO HIMAND EVERYTHING THEY'LL GET TO KNOW YOU TOO AND AND THEY'LL REALIZE THAT I'VE A SHUD A HIRED YOU THREE YEARS AGO YOU KNOW BUT AND AND THEY'LL FINALLY COME AROUND AND BELIEVE ME ITN'T YOU GOT IT
Ses02F_impro04_M013,WELL MAYBE YE BUT MAYBE THE INNOL YOU GET TO THAT POINT WHERE IT'S LIKE YOU BUG HIM AND THEN THEY STONE ON TO HEAR FROM YOU ANY MORE BUT YOU KEEP BUGGING HIM AND BUGGIG HIM AND THEN IT'S GIN ANNOY HIM SO MUCH THAT LOOK O ME LIKE ALL RIGHT FINE YOU KNOW
Ses02F_impro04_M015,I OBVIOUSLY THAT'S NOT TRUE THOUGH I MEAN YOU YOU'VE DONE THIS BEFORE YOU'VE DONE ALL THE WORK LIKE THIS BEFORE YOU KNOW IS  AN AN YOU'VE GOTTEN PEOPLE SAYING AH YOU'RE SO GOOD AND LIKE AYOU KNOW ALL
Ses02F_impro04_M016,RIGHT
Ses02F_impro04_M017,WELL HE GOT A LIVE
Ses02F_impro04_M018,I MEAN IT'S JUST IT'S REALLY IN'T KNOW YETS ABOUT THEIR OPINIONS AND IT'S ABOUT I JUST GETTIN YOURSELF OUT THERE AND
Ses02F_impro04_M019,WELL COME ON COME ON THINKING ABOUT IT LIKE THIS IS DEFLIN I CAN HELP EITHER THOUGH
Ses02F_script02_2_M000,WELL SO WAT DO YOU THINK
Ses02F_script02_2_M001,WHAT IWLL SAYING
Ses02F_script02_2_M002,CERTAINLY IS NOT ITS SLIGHTLY EXAGGERATED SCIENTIFIC FACT
Ses02F_script02_2_M003,WHY'M NOT THE ONLY ONE LOOK A ALL THESE PEOPLE
Ses02F_script02_2_M005,CARLAKAYASKYOU SOMETHING DON'T TAKE THIS WRONG BUT ARE YOU HAVING YOUR PERIOD
Ses02F_script02_2_M007,THERE'S NOTHING TO IT WE COME HERE THE GRUNYON ARRIVE THEY DO THEIR LITTLE FISH BUSINESS WE GO OH AH LOOK AT THE FISH THEY GO HOME WE GO HOME
Ses02F_script02_2_M009,WE'VE MISSED THEM TWICE THAT'S NOT EVER
Ses02F_script02_2_M010,BUT WE'LL SEE THEM THIS YEAR
Ses02F_script02_2_M013,THAT'S JUST FISH AND WE NOTHING TO GET TROMA TO ACTER ME
Ses02F_script02_2_M016,YOU SAID HEY THE GRUNIN ARE RUNNING TO NIGHT I SAID GREAT LET'S GO I FEEL LUCKY
Ses02F_script02_2_M017,A CASE ON PUTTING ON MY JACKET PUTTING OUT THE ANIMALS GETTING THE CAR OUT OF THE GARRUDGE
Ses02F_script02_2_M018,WAIT A MINUTE I'VE GOT IT
Ses02F_script02_2_M019,IT WAS IN THE CAR WRIGHT DRIVING PAST THE NICKERBOCKER LIKALOGUER YOU SAID LET'S GET SOME CHAMPAGNE I SAID TIME'S A WASTIN OR SOMETHING LIKE THAT RIGHT
