ID,transcription
Ses01F_impro03_M024, THAT'S PRETTY ENOUGH
Ses01M_impro02_M000, HEY  JOY  COME IN HERE
Ses01M_impro02_M001, I HAVE TO GO BACK
Ses01M_impro02_M002, I JUST GOTTA LIVE RIGHT AFTER GO BACK
Ses01M_impro02_M003, FIRST THING TOMORROW MORNING
Ses01M_impro02_M007, THE NATIONAL GARDENS  I GUESS  REALLY SPREAD THIN AND THEN EVERYONE HAS TO GO WE ALL HAVE TO GO BACK MY WHOLE COMPANY'S GOING BACK
Ses01M_impro02_M009, SEE YA  WE'LL LEAVE TOMORROW
Ses01M_impro02_M010, ROLL THE SHIP AROUND
Ses01M_impro02_M011, I FEEL LIKE I'M IN SHOCK ACTUALLY
Ses01M_impro02_M012, I DON'T KNOW
Ses01M_impro02_M013, YES  YOU'RE JUST GONNA HAVE TO HAVE IT WITHOUT ME
Ses01M_impro02_M014, HEY LISTEN  IT'S GONNA BE OKAY THOUGH  ALRIGHT 
Ses01M_impro02_M015, YOU'RE GONNA BE FINE
Ses01M_impro02_M016, I'M GONNA BE FINE TOO  OKAY 
Ses01M_impro02_M017, I KNOW  BUT I HAVE A GOOD I HAVE A REALLY GOOD GROUP OF GUYS WITH ME
Ses01M_impro02_M018, I'M GONNA BE OKAY
Ses01M_impro02_M019, YOU PROMISE  YOU'RE GOING TO TAKE A LOT OF PICTURES
Ses01M_impro02_M020, YOU KNOW
Ses01M_impro02_M021, LET'S PUSH YOURSELF LIKE A DUDE
Ses01M_impro02_M022, RUN AWAY
Ses01M_impro02_M023, I DON'T WANT TO GO I DON'T WANT TO GO
Ses01M_impro02_M025, I LOVE YOU
Ses01M_impro05_M004, ARE YOU INSINUATING THAT I DON'T HAVE A COLLEGE EDUCATION AND THAT FOR SOME REASON THAT MAKES YOU A BETTER PERSON THAN I AM 
Ses01M_impro05_M005, LET'S CHECK YOUR SMUG MOUTH OKAY  I DON'T NEED THAT
Ses01M_impro05_M006, I'VE BEEN SITTING HERE FOR FOUR HOURS
Ses01M_impro05_M007, YOU PEOPLE JUST BEEN TOSSING AROUND LIKE A YOUTH TANKY 
Ses01M_impro05_M008, YOU WORK HERE 
Ses01M_impro05_M015, OKAY
Ses01M_impro05_M020, BUT PAUL  PEOPLE THAT WORK FOR YOUR COMPANY  HUH 
Ses01M_impro05_M021, DO YOU KNOW IT WAS IN THAT LITTLE BAG THAT I COULD HAVE JUST EASILY PUT IN THE OVERHEAD COMPARTMENT  BUT NO  I HAD TO CHECK
Ses01M_impro05_M022, MY COMPUTER WHICH HAS ALL OF MY DATA WHICH I'M COLLECTING RIGHT NOW
Ses01M_impro05_M023, IT'S REALLY UNFORTUNATE  YOU KNOW WHY  BECAUSE I'M GOING TO GET FIRED IF I DON'T GET THAT SO I NEED TO HAVE THAT BACK
Ses01M_impro05_M024,  50 IS NOT GONNA COVER ME FOR MY JOB  OKAY 
Ses01M_impro05_M025, WELL YOU NEED TO FIND IT CAN I JUST GO BACK THERE AND LOOK THROUGH THE BAGS  CAN I JUST GO BACK THERE AND JUST GO THROUGH IT  MAYBE I'LL FIND IT
Ses01M_impro05_M026, THERE'LL BE A LOT MORE THAN WHAT YOU'RE DOING SITTING HERE AND JUST GIVE ME LIP SERVICE I'D LIKE TO GO BACK TO AT LEAST DO SOME AGGRESSIVE SEARCHING FOR MY STUFF
Ses01M_impro05_M027, YEAH  RIGHT YOU'VE DONE IT BECAUSE IT'S SEARCHING GOING ON GRISTEN SEARCHING  DRINKING COFFEE AND SOAKING CIGARETTES
Ses01M_impro05_M028, I DON'T KNOW WHAT YOU GUYS DO AND YOU'RE NOT WORKING  YOU'RE A UNION PEOPLE  YOU JUST SIT AROUND ON YOUR ASS
Ses01M_impro05_M031, THANK YOU VERY MUCH
Ses01M_script03_2_M012, WE'LL HAVE A LITTLE  I THINK
Ses01M_script03_2_M013, OH  YOU KNOW  NO PARTICULAR REASON BESIDES  THEY ARE VERY SMALL CLASSES
Ses01M_script03_2_M018, ARE YOU GOING OUT SOMEWHERE TO DO 
Ses01M_script03_2_M022, YOU KNOW  IT'S A PITY YOU DIDN'T HAVE ANY MORE BRANDY WHAT MADE YOU JUST A LITTLE LESS DISAGREEABLE 
Ses01M_script03_2_M023, YOU KNOW WHAT  YOUR SNAP YOUR SNAP YOU'RE LIKE A LITTLE ADDER
Ses01M_script03_2_M024, NONSENSE THEY HAVE A BAG OF VENOM BEHIND THEIR FANGS  MX NAP
Ses01M_script03_2_M025, DID YOU SEE MUCH OF PETER BIRD AND AFTER OUR DIVORCE 
Ses01M_script03_2_M026, I SUPPOSE YOU LET HIM KISS YOU A GOOD DEAL MORE THAN TWO
Ses01M_script03_2_M027, I SUPPOSE YOU TWO HAD A RIOT AT THE TIME  HUH  NO RESTRAINT AT ALL  VERY ENJOYABLE YOU NEVER HAD MUCH ANYHOW
Ses01M_script03_2_M028, I AM NOT IN THE LEAST BIT DRUNK
Ses01M_script03_2_M029, I THINK I TOLD YOU ONCE BEFORE THAT I'VE HAD THREE MINUTE LIQUOR CLASSES THE WHOLE EVENING LONG CHILD OF TWO CANNOT GET DRUNK ON THAT
Ses01M_script03_2_M030, OH  VERY VERY INTERESTING AMANDA HOW ABOUT A CHILD OF OAK  FOUR  SIX  OR MAYBE NINE  YOU KNOW WE COULD WORK UP A SPLENDID LITTLE DEBATE ABOUT IT  YOU KNOW  IN TEMPERATE TOTS 
Ses01M_script03_2_M031, THAT'S A VERY GOOD IDEA I THINK I WILL
Ses01M_script03_2_M032, WOULD YOU TURN THAT OFF PLEASE  YOU'RE GONNA WAKE THE PEOPLE UPSTAIRS
Ses01M_script03_2_M033, BUT THEN YOU'LL WIPE THE PEOPLE DOWNSTAIRS
Ses01M_script03_2_M034, THIS IS NO TIME OF YEAR FOR TWO KNEES
Ses01M_script03_2_M035, I WILL DO NOTHING TO THINK
Ses01M_script03_2_M036, TURN IT OFF IT'S DRIVING ME MAD
Ses01M_script03_2_M037, TURN IT OFF
Ses01M_script03_2_M038, I'M INTO LISTEN LISTEN
Ses01M_script03_2_M039, OH  THAT'S VERY AMUSING INDEED
Ses01M_script03_2_M040, YOU CAN SEE IT  YOU'RE ALL MIRRORING YOUR LITTLE MIND IN A SELF CENTERED LITTLE BUNCH I NEVER WANT TO SEE YOU AGAIN
Ses01M_script03_2_M041, NOT GOING LIKE THIS
Ses01M_script03_2_M042, NO  YOU'RE NOT OH  YES
Ses01M_script03_2_M043, SHUT UP  SHUT UP  SHUT UP  YOU'RE A FOOL  I WOULD MARRY YOU AGAIN IF YOU CAME CRAWLING BACK TO ME ON A BENDON KNEE YOU ARE EVIL  TEMPLE  LITTLE VAMPIRE  BUT I NEVER WANT TO SEE YOU AGAIN AS LONG AS I LIVE 
Ses01F_impro07_M000, DID YOU GET THE LETTER  YEAH 
Ses01F_impro07_M001, I SAW MY PHONE
Ses01F_impro07_M002, OH MY GOD  WHAT ARE YOU GONNA DO  WHAT ARE YOU DOING 
Ses01F_impro07_M003, I YEAH  I'VE BEEN REALLY EXCITED THAT'S WHAT LOANS ARE FOR  RIGHT  I DON'T KNOW I  I  YEAH  YEAH LOOK IS THAT GOOD 
Ses01F_impro07_M004, OH GOOD GOOD THAT'S AWESOME ARE YOU GONNA STAY AROUND HERE  YOU WANT TO GO YOU'RE GONNA LIKE GET A DIFFERENT NEIGHBORHOOD YOU'RE GONNA MOVE TO DIFFERENT NEIGHBORHOOD
Ses01F_impro07_M005, THIS IS SO I'M SO HAPPY YOU'RE GONNA STAY YOU'RE NOT GONNA STAY WE SHOULD TELL YOU THROW A PARTY
Ses01F_impro07_M006, A WRAP UP PARTY  HOPE
Ses01F_impro07_M007, I'M JUST YEAH  I'M STICKING AROUND JUST DOING MY THING I LIVE IN HERE I'M SO GLAD YOU'RE GONNA BE HERE YEAH
Ses01F_impro07_M008, YEAH  BIG TIME
Ses01F_impro07_M009, SO WHAT'S MAJOR  WHAT ARE YOU DOING 
Ses01F_impro07_M012, IS THIS A MASTER'S OR PHD OR CAN YOU 
Ses01F_impro07_M013, DON'T YOU HAVE TO LIKE TEACH A CLASS TOO
Ses01F_impro07_M014, TEACHER 
Ses01F_impro07_M015, YOU HAVE TO GET MARRIED WELL  YOU ARE MARRIED YOU'RE MISSING THAT I'LL TAKE YOU CONFUSED WITH MRS DASH  WHICH IS THE POPULAR SEASON
Ses01F_impro07_M017, YEAH  SCHOOL'S FINE
Ses01F_impro07_M018, OF COURSE  RIGHT  THAT'S WHAT THE REAL MONEY IS BEING A STUDENT
Ses01F_impro07_M019, THAT'S HOW YOU GET THE BIG BOX WILL YOU MESS WITH THE CHAIR  I'M REALLY SORRY ABOUT THIS  BUT I DON'T KNOW IT'S LIKE 3 YEARS AGO I'M NOT SURE WHAT THAT WOULD BE I RUINED IT
Ses01M_impro06_M000, YEAH  I'M JUST  YOU KNOW
Ses01M_impro06_M001, IT'S KIND OF FEEL NUMB  YOU KNOW
Ses01M_impro06_M002, DIDN'T GET EVEN HERE
Ses01M_impro06_M003, UM
Ses01M_impro06_M004, I'VE TOLD THE STORY SO MANY TIMES
Ses01M_impro06_M005, I JUST BASICALLY LOST SOMEBODY THAT WAS REALLY CLOSE TO ME
Ses01M_impro06_M006, I'VE KIND OF BEEN DEALING WITH ALL OF THE STUFF  YOU KNOW  THE HOSPITAL AND PEOPLE WORK BECAUSE
Ses01M_impro06_M007, IT DOESN'T HAVE ANYONE TO TAKE CARE OF THAT FORM
Ses01M_impro06_M008, IT'S JUST REALLY MESSED UP
Ses01M_impro06_M009, NO
Ses01M_impro06_M010, JUST LIKE
Ses01M_impro06_M011, NO  I MEAN IT JUST CAME ON REALLY QUICK  YOU KNOW  LET ME WAS IT  IT WASN'T SICKNESS  BUT IT JUST KIND OF
Ses01M_impro06_M012, BYE
Ses01M_impro06_M013, HE WAS SICK HE GOT SICK  BUT IT HAPPENED REALLY REALLY FAST  YOU KNOW 
Ses01M_impro06_M014, IT WAS KIND OF LIKE BILL DONE
Ses01M_impro06_M015, IT'S JUST REALLY WEIRD BECAUSE HE WAS REALLY YOUNG  YOU KNOW  AND KIND OF LIKE
Ses01M_impro06_M016, THIS COUNTRY FREAKS YOU OUT
Ses01M_impro06_M017, SO WEIRD  YOU KNOW THAT LIKE  ONE DAY IT'S LIKE  YOU KNOW  IT'S ALSO STUPID BUT LIKE ONE DAY SOMEONE'S HERE  THEN LIKE NEXT DAY  YOU KNOW  THEY'RE NOT HERE AND IT JUST KIND OF  ACTUALLY LIKE THINK ABOUT LIKE LIFE AND MORTALITY AND LIKE THE KIND OF STUFF HE'S LIKE  JUST NEED TO TAKE FOR GRANTED  YOU KNOW
Ses01M_impro06_M018, EXACTLY  YOU KNOW  I KNOW I COULD GET SO MANY PLANS HE WAS GONNA DO
Ses01M_impro06_M019, SO MANY THINGS  YOU KNOW
Ses01M_impro06_M020, WHAT 
Ses01M_impro06_M021, THERE
Ses01M_impro06_M022, IT WAS A REALLY REALLY GOOD GUY
Ses01M_impro06_M023, A LOT OF PEOPLE HAVE TO ADMIT
Ses01M_impro06_M024, NO  IT'S LIKE AFFECTING THE POWER OF PEOPLE  IT'S NOT JUST ME  YEAH
Ses01M_impro06_M025, THANK YOU
Ses01M_impro06_M026, FOR LIKE EIGHT YEARS
Ses01M_impro06_M027, THERE
Ses01M_impro06_M028, I'M GLAD I WAS THERE I GOT TO BE THERE
Ses01M_impro06_M029, SO WE ARE
Ses01M_impro06_M030, LIKE A CAMP  IT'S LIKE YOU KNOW  IT'S LIKE YOU USE LIKE PINCH ME IT'S LIKE I CAN'T BELIEVE LIKE I'M DEALING WITH THIS  YOU KNOW
Ses01M_impro01_M003, YES  JONES
Ses01M_impro01_M010, NO ONE WILL HAVE PASSPORT
Ses01M_impro01_M020, DID YOU EVEN LOOK AT THE FORM  I FEEL LIKE ALL THIS QUESTION WAS MADE
Ses01M_impro01_M025, I AM NOT GETTING BACK IN THAT LINE
Ses01M_impro01_M030, WHY 
Ses01M_impro01_M031, WHY  BECAUSE I AM SICK OF TALKING TO YOU
Ses01M_impro01_M032, BECAUSE YOU'RE OBVIOUSLY NOT TALKING TO ME  YOU'RE JUST YELLING AT ME AND BERATING ME AND TELLING ME I CAN'T FILL OUT FORMS BY
Ses01M_script03_1_M004, I'M NOT GONNA CARE THAT
Ses01M_script03_1_M010, WITH PERFECT TOYS
Ses01M_script03_1_M011, BYE
Ses01M_script03_1_M012, STRANGE
Ses01M_script03_1_M013, THINGS THAT JUST AUTOMATICALLY DREADFULLY  YOU KNOW  THEY JUST DON'T MATTER AT ALL WHEN ONE'S HAPPY DO THEY 
Ses01M_script03_1_M014, DARLING  DON'T SAY THAT
Ses01M_script03_1_M016, OH DEAR GOD  WHAT DOES IT ALL MEAN  DEAR GOD 
Ses01M_script03_1_M017, YOU MUSTN'T BE SO SERIOUS DARLING  IT'S JUST WHAT THEY WANT
Ses01M_script03_1_M019, FLIPPANCY BRINGS OUT THE ACID IN THEIR DARN SWEETNESS AND LIFE
Ses01M_script03_1_M021, WE ARE FIGURES OF FUN  ALRIGHT 
Ses01M_script03_1_M022, WHO KNOWS 
Ses01M_script03_1_M028, THAT'S PITY THE POOR PHILOSOPHERS  HUH  LET'S ENJOY THAT PARTY FOR AS LONG AS WE CAN  OKAY  LET'S BLOW TRUMPETS AND SQUEAKERS AND SIT LIKE SMALL  LIKE IDIOTIC SCHOOLCHILDREN
Ses01M_script03_1_M029, COME HERE DARLING  KISS ME
Ses01M_script03_1_M030, BEFORE YOUR BODY ROTS  IT WARMS POP OUT OF YOUR EYE SOCKET
Ses01M_script03_1_M031, SEE  YOU KNOW  I DON'T CARE WHAT YOU DO YOU COULD PAINT YOURSELF GREEN AND RUN NAKED TO THE PALACE  THEN  DON'T
Ses01M_script03_1_M033, DO YOU REMEMBER THAT ROW WE DID HAVE A BETTER 
Ses01M_script03_1_M037, BUT YOU KNOW IT WASN'T AS BAD AS THE ONE THAT WE HAD IN CANCE MM HMM WERE YOUR CURLING ARMS BURNT TO HOLD IN MY DRESSING ROOM 
Ses01M_script03_1_M039, I WILL NEVER FORGET TO LOOK ON HIS FACE
Ses01M_script03_1_M040, OH
Ses01M_script03_1_M041, VERY MUCH YOUNGER THEN
Ses01F_script01_1_M000, YOU SAW IT
Ses01F_script01_1_M001, HE WAS OUT HERE WHEN I BROKE
Ses01F_script01_1_M002, FOUR O'CLOCK THIS MORNING I HEARD A CRACKING AND I WOKE UP AND IT LOOKED OUT YOU STAND THERE RIGHT OVER THERE WHEN IT CRACKED
Ses01F_script01_1_M003, I DON'T KNOW
Ses01F_script01_1_M004, I GUESS HE IS
Ses01F_script01_1_M007, YOU KNOW LARRY IS NOT COMING BACK AND I KNOW IT WHY DO WE ALLOW HIM TO GO ON THINKING THAT WE BELIEVE WITH HIM 
Ses01F_script01_1_M010, WE GOT TO SAY IT TO HIM
Ses01F_script01_1_M012, SIT ON MOM I'M GONNA TALK TO YOU
Ses01F_script01_1_M014, YOU KNOW
Ses01F_script01_1_M015, I'M GONNA ASK YOU TO MARRY ME
Ses01F_script01_1_M016, YOU KNOW IT'S NOT JUST MY BUSINESS
Ses01F_script01_1_M017, SO  ALL RIGHT  THEN I'LL JUST GO AHEAD WITH IT
Ses01F_script01_1_M019, YOU KNOW SOMETIMES YOU INFERIOR ME  YOU KNOW THAT ISN'T IN YOUR BUSINESS IF I TELL FATHER AND HE THROWS A FIT ABOUT IT GOD YOU HAVE SUCH A TALENT FOR IGNORING THINGS
Ses01F_script01_1_M023, I WANTED TO GET THIS SETTLED FIRST
Ses01F_script01_1_M024, WELL  IF SHE DOES  AND THAT'S IT THAT'S THE END OF IT FROM HER LETTERS  THOUGH  I THINK SHE'S PRETTY MUCH FORGOTTEN
Ses01F_script01_1_M025, AND THEN WE'LL FLASH IT OUT WITH FATHER OKAY  MOM  DON'T AVOID ME
Ses01F_script01_1_M034, I'LL GET OUT I'LL GET MARRIED AND I'LL MOVE SOMEWHERE ELSE  MAYBE NEW YORK
Ses01F_script01_1_M039, ON THIS I WOULD
Ses01F_script01_1_M040, AND HELP ME STAY HERE
Ses01M_script02_1_M000, BUT HOW IS IT  THIS IS GREAT  ISN'T IT  I CAN'T BELIEVE IT
Ses01M_script02_1_M001, OF COURSE I DO WANT TO GO A LITTLE FURTHER AT THE COAST NO GET AWAY FROM ALL THE LIGHTS AND THE PEOPLE AND EVERYTHING IS IT MIDNIGHT  DO THEY ALWAYS RUN AT MIDNIGHT  IS THAT ONE OF THIS MIDNIGHT  HOW YOU DOING  HUH  DO YOU OKAY  LET'S GO
Ses01M_script02_1_M002, LOOK  THERE WHAT'S THAT  WHAT'S THAT  IS THAT  IS IT 
Ses01M_script02_1_M004, I DON'T KNOW  I CAN'T TELL THOUGH ALTHOUGH PROBABLY IF YOU CAN'T TELL  PROBABLY ISN'T THAT RIGHT YEAH PROBABLY GONNA BE LIKE UNMISTAKABLE  RIGHT 
Ses01M_script02_1_M005, GOD  THIS IS GREAT  ISN'T IT  THIS IS AWESOME OH NO  YOU KNOW WHAT I FORGOT
Ses01M_script02_1_M007, FLASHLIGHT THE SILVER ONE THERE'S ONLY ONE ISN'T THERE 
Ses01M_script02_1_M009, OH  WELL  YEAH  OF COURSE
Ses01M_script02_1_M010, OF COURSE  OUR FLASHLIGHT WHAT YOURS IS MINE  ME FLASHLIGHT A SOUP FLASHLIGHT
Ses01M_script02_1_M011, GOSH  IT'S A PRODUCT IT CAN'T BE BETTER FOR GOD
Ses01M_script02_1_M014, YOU KNOW WHAT WE SHOULD ABOUT A BLANKET TOO MAN OUR BLANKET OUR BLANKET I  SHOULD HAVE SIX PACKED TWO A SIX PACK WE JUST A TICKET RIGHT ABOUT NOW  HUH SIX PACK
Ses01M_script02_1_M016, OH YEAH  I'M SO EXCITED RIGHT NOW I'M LIKE A KID
Ses01M_script02_1_M017, I CAN'T LEAVE A GUN AT HOW'S MY FLY ZIP  THOUGH  EVEN
Ses01M_script02_1_M022, RIGHT
Ses01M_script02_1_M023, THAT'S MY POINT TWO
Ses01M_script02_1_M028, PEOPLE IN KANSAS WOULD HAVE TO GET PLANE TICKETS AND MAKE COURT TELL RESERVATIONS TO SEE THIS IT'S ONLY 40 MINUTES AWAY  SO IT'S TOO GOOD TO PASS UP
Ses01M_script02_1_M030, WHAT DID YOU HAVE TO DO 
Ses01M_script02_1_M031, WELL  OKAY  WHATEVER OKAY  BUT IT'S A FISH WHO DO SOMETHING THAT LIKE NO OTHER FISH DO YOU KNOW  IT'S LIKE THOSE THOSE SWALLOWS THAT RETURN TO CAPESTRANO OR THOSE LIKE THOSE LEMMINGS THAT JUMP OFF THE CLIFFS  YOU KNOW 
Ses01M_script02_1_M032, IT'S LIKE A LITTLE BIT OF THE UNEXPLAINABLE  LITTLE MAGIC  A LITTLE MYSTERY I JUST DON'T SEE HOW YOU CANNOT BE INTERESTED IN THIS
Ses01M_script02_1_M037, WE JUST WERE IN A GOOD SPOT THOUGH
Ses01M_script02_1_M039, COME ON  TRUST ME I GOT INSTINCTS FOR THESE THINGS OKAY  OKAY  SO JUST THINK ABOUT IT  ALL RIGHT  OKAY  I KNOW YOU'RE NOT INTERESTED  BUT THINK ABOUT IT
Ses01M_script02_1_M040, OUT THERE THERE'S LIKE THIS BIG MASS OF SILVER FISH THEY'RE HEADING THIS WAY
Ses01M_script02_1_M041, THEY DON'T KNOW WHY WE DON'T KNOW WHY NO ONE SENT THEM AN INVITATION OR GAVE THEM A MAP OR A DIRECTION
Ses01M_script02_1_M042, THEY JUST ALL TURNED AT ONCE AND THEY JUST FORMED THIS LINE AS LONG AS THE CALIFORNIA COAST AND THEY JUST STARTED SWIMMING
Ses01M_script02_1_M043, LIKE SOME LITTLE TIME RELEASE FIRECRACKER WENT OFF INSIDE THE LITTLE TINY BODIES AND THEY ALL TURNED AS ONE
Ses01M_script02_1_M044, AND FORM THE LINE AND START IT SWIMMING SWIMMING THAT WILL BRING THEM TO THIS POINT HERE
Ses01M_script02_1_M045, IT'S LIKE URGENCY THAT'S PURE URGE  YOU KNOW  IT'S SINGLE MINDEDNESS WITH NO MIND
Ses01M_script02_1_M046, IT'S CRAZY LOOK AT THIS  DON'T GIVE IT MYSELF  CUZ  WELL  HERE'S JUST ANYTHING OF MY HEART
Ses01F_script02_1_M002, OKAY  IS THAT  IS THAT 
Ses01F_script02_1_M007, THE FLASHLIGHT  THE SILVER ONE THERE'S ONLY ONE  ISN'T IT 
Ses01F_script02_1_M008, WHO IS THIS 
Ses01F_script02_1_M009, I WILL GET OF COURSE
Ses01F_script02_1_M010, NO
Ses01F_script02_1_M011, OF COURSE  OUR FLASHLIGHT GEORGE'S MIND  ME FLASHLIGHT A SOUP FLASHLIGHT
Ses01F_script02_1_M013, DO THEY ALWAYS RUN DURING A FULL MOON  THEY DON'T REMEMBER WAS IT FULL  MR  YEAH
Ses01F_script02_1_M014, ARE YOU COLD  DO YOU WANT MY JACKET  NO  WE SHOULD HAVE BOUGHT THE BLANKET OUR BLANKET
Ses01F_script02_1_M015, OH  YOU KNOW  I SHOULD HAVE BOUGHT A SIX PACK  TWO  A SIX PACK THAT'D BE JUST A TICKET RIGHT ABOUT NOW  HUH 
Ses01F_script02_1_M016, I'M SO EXCITED I'M LIKE A KID I CAN'T BELIEVE I GOT OUT OF THE HOUSE MY FLIES HAVE TO UP
Ses01F_script02_1_M020, RIGHT
Ses01F_script02_1_M021, WAIT  THAT'S MY POINT TWO
Ses01F_script02_1_M023, WHY NOT 
Ses01F_script02_1_M024, I THINK THIS IS LIKE A NATURAL PHENOMENON I MEAN  PEOPLE IN KANSAS WOULD HAVE TO GET PLANE RESERVATIONS AND GET HOTEL ROOMS TO SEE THIS IT'S JUST 40 MINUTES AWAY FOR US IT'S TOO GOOD TO PASS UP
Ses01F_script02_1_M025, YEAH  BUT JUST THIS MOMENT ON THE BEACH IS LIKE THE HIGHLIGHT OF THEIR LITTLE LIVES ALL THAT FLOPPING AROUND IS LIKE LAYING EGGS OR WHAT TO DO SPAWNING OR MATING OR WHATEVER
Ses01F_script02_1_M026, THIS IS A BIG NIGHT FOR YOU LITTLE GUYS IT'S LIKE LIFE'S LAST ORGY
Ses01F_script02_1_M029, IT'S LIKE MYSTERY HERE THERE'S MAGIC IT'S LIKE A LITTLE BIT OF THE UNEXPLAINABLE I JUST CAN'T SEE HOW YOU'RE NOT INTERESTED
Ses01F_script02_1_M031, I DON'T GET IT THE FIRST TIME WE CAME IN HERE  YOU SAID IT WAS THE BEST TIME OF YOUR LIFE
Ses01F_script02_1_M032, AND LAST YEAR  I REMEMBER TO THINK TO YOU  YOU SAID  YOU WERE SO EXCITED TO GET HERE THAT YOU DON'T REMEMBER THAT YOU STUBBED YOUR TOE UNTIL WE WERE IN THE CAR
Ses01F_script02_1_M033, AH  WE WEREN'T IN A GOOD SPOT
Ses01F_script02_1_M034, YOU JUST WANT IT A GOOD SPOT I'M TELLING YOU THIS IS A MUCH BETTER SPOT I GOT INSTINCTS FOR THESE THINGS
Ses01F_script02_1_M035, LOOK THERE  SEE WHAT'S THAT NO  IT'S JUST A SEAWEED
Ses01F_script02_1_M036, GOD  THIS IS GREAT I THINK ABOUT THIS OKAY  I KNOW I KNOW YOU'RE NOT INTERESTED  BUT JUST THINK ABOUT THIS
Ses01F_script02_1_M038, JUST ALL AT ONCE THEY TURNED AND THEY FORMED THIS LINE AS LONG AS THE CALIFORNIA COAST AND SOME INSTINCTUAL LITTLE FIRE COCKER WENT OFF IN THEIR BODIES AND THEY JUST TURNED AS ONE AND STARTED SWIMMING
Ses01F_script02_1_M040, IT'S SINGLE MINDEDNESS WITH NO MIND IT'S ITS URGENCY THAT IT'S JUST PURE URGE
Ses01F_script02_1_M043, ALSO WHAT DO YOU THINK 
Ses01F_script02_1_M044, THAT ALL THAT ABOUT IT WAS LIKE A BIT
Ses01M_impro07_M000, CHECK THIS OUT YOU DON'T HAVE UNTIL YOU HAVEN'T REALLY ENDED LIKE SOFTBALL RECENTLY
Ses01M_impro07_M001, WELL  THIS IS TOTALLY RANDOM I GOT THIS FULL RIDE SCHOLARSHIP TO GO TO USC NEXT YEAR TO PLACE OFF BALL
Ses01M_impro07_M002, WE'RE SOFTBALL  WE'RE GONNA PAY  WE'RE GONNA GO TO SCHOOL  AWESOME 
Ses01M_impro07_M003, YEAH  WELL  I DON'T WELL YEAH  I CAN'T PITCH I'M NOT LIKE THE PICTURE THOUGH I'M LIKE THE THE PINCH HITTER GUY I MOSTLY JUST HIT BUT I GUESS I MEAN I HAVE TO YEAH  AND THEN I PLAY SHORT STOP TO YOU  BUT IT'S SO GOOD NEWS IS I GET TO STAY HERE
Ses01M_impro07_M004, I KNOW SEE YOU LATER FOR EVERY WEEK FIRST OFF  PAUL YEAH
Ses01M_impro07_M005, YEAH  EVERYTHING EVERYTHING FREE RIDE AND I GET TO  YOU KNOW  LIKE BE ON LIKE A TROJAN SPORTS TEAM TOO THAT'S LIKE  OH HE'S GETTING IT LIKE A PRETTY
Ses01M_impro07_M006, I DON'T KNOW I SHOULD BE LOOKING INTO THAT YEAH  IT WILL
Ses01M_impro07_M007, THANK YOU
Ses01M_impro07_M008, BUT I DON'T WANT TO LIVE IN THE HOUSING THAT THEY GIVE ME THOUGH BECAUSE I THINK I WANT TO GET A NICE REPLACEMENT
Ses01M_impro07_M009, WE'RE GOING TO MOVE
Ses01M_impro07_M010, THAT'S A REALLY GOOD IDEA WHY ARE YOU GOING TO LIKE SANTA MONICA  GO BEACH VENICE BEACH VENICE BEACH AND A LITTLE DIRTY THOUGH I DON'T KNOW IF I'M GOING TO VENICE BEACH YOU'RE A BUS SLIDER MALIBU OH OH THAT WOULD BE GOOD
Ses01M_impro07_M011, PROFESSIONAL SOFTBALL PLAYER
Ses01M_impro07_M013, OH YEAH  THAT WOULD BE WELL DEPENDS WHAT KIND OF CAR YOU HAD THOUGH  TOO I GUESS BE WORTH IT HELICOPTER OH YEAH  HELICOPTER THERE'S HOW ABOUT YOU RIGHT  YEAH  EXACTLY
Ses01M_impro07_M017, HE DID IT  IT'S REALLY GOOD TO ME
Ses01M_impro07_M018, I JUST GOT INTO IT I JUST KIND OF FELL INTO IT  YOU KNOW LITERALLY IT WAS WALKING AROUND
Ses01M_impro07_M019, IT'S PRETTY WILD
Ses01M_impro07_M020, YEAH  WELL I DOUBT WE'LL THEN GET A PROBLEM WITH THE LOGO YEAH
Ses01M_impro07_M024, FOUR FREE  THAT'S REALLY WHAT IT'S ABOUT I MEAN WHO CARES  I MEAN IF I HAD TO PLAY SOFTBALL ON TIME
Ses01M_impro07_M026, YEAH  IT'LL BE LIKE AWAY GAMES AND STUFF
Ses01M_impro07_M030, BUT YOU KNOW  I LIKE THAT
Ses01M_impro07_M032, I'M GONNA HAVE A MUSTACHE
Ses01M_impro07_M033, PULL OVER
Ses01M_script01_1_M000, YOU SAW IT
Ses01M_script01_1_M002, HE'S OUT HERE FOR THIS MORNING I HEARD A CRACK AND I LOOKED OUT THE WINDOW AND YOU STAND IN RIGHT OVER THERE
Ses01M_script01_1_M003, I DON'T KNOW IT WENT BACK IN THE KITCHEN AND HE CRIED
Ses01M_script01_1_M004, OH  I JUST LET IT WAIT
Ses01M_script01_1_M005, YEAH  I COULD HEAR HIM CRYING THROUGH THE FOREGBOARDS IN MY ROOM
Ses01M_script01_1_M006, I DON'T KNOW
Ses01M_script01_1_M007, I JUST SEE THIS
Ses01M_script01_1_M017, I'M GOING TO ASK YOU TO MARRY ME
Ses01M_script01_1_M020, SEE  THAT IS NOT JUST MY BUSINESS SOMETIMES YOU INFERIOR ME YOU KNOW THAT  YOU KNOW IT'S JUST YOUR BUSINESS TOO IF I TELL FATHER AND HE THROWS A FIT ABOUT IT HUH 
