ID,transcription
Ses03M_script01_1_M041,YES I LIKE AN HOUR OUT OF THE DAY IF I HAVE TO GRUB FOR MONEY ALL DAY LONG  AT LEAST AT EVENING I WANT IT BEAUTIFUL I WANT A FAMILY I WANT A WIFE  I WANT SOME KIDS I WANT TO BUILD SOMETHING I CAN GIVE MYSELF TO 
Ses03M_script01_1_M043,YES  ON THIS I WOULD 
Ses03M_script01_1_M045,I KNOW JUST YOU HELP ME STAY HERE 
Ses03M_script01_1_M046,I AM THINKING LIKE THAT 
Ses03M_script01_1_M047,NO  YOU DON'T  I'M A PRETTY TOUGH GUY 
Ses03M_impro02_M000,HEY 
Ses03M_impro02_M001,UM  BEEP BEEP BEEP BEEP BEEP 
Ses03M_impro02_M002,UH NO UM   NOISE  
Ses03M_impro02_M003,THEY NEED ME OUT THERE SOONER THAN I THOUGHT 
Ses03M_impro02_M004,THEY WANNA DEPLOY ME NEXT WEEK  NEXT WEEK  
Ses03M_impro02_M005,FOR P 
Ses03M_impro02_M006,HE SAID ANYWHERE FROM TWO TO THREE YEARS 
Ses03M_impro02_M011,THIS WHOLE THING P 
Ses03M_impro02_M012,HONEY  YOU'RE NOT GONNA BE BY YOURSELF  YES   BEEP  
Ses03M_impro02_M013,WE'LL HAVE INTERNET SET UP WE'LL GET WEB CAMERAS AND EVERYTHING MY WHOLE FAMILY'S HERE TOO 
Ses03M_impro02_M015,YOU CAN DO IT ALL RIGHT  YOU CAN YOU CAN BE STRONG YOU CAN BE STRONG FOR BOTH OF US  ALL RIGHT  
Ses03M_impro02_M016,I DON'T KNOW WHAT TO DO 
Ses03M_impro02_M019,YOU KNOW I CAN'T SAY NO 
Ses03M_impro02_M024,HONEY  AFTER A YEAR  I I CAN BE BACK YOU SAID  STATIC  
Ses03M_impro02_M025,THEY WANT ME THERE TWO YEARS  BUT I COULD PROBABLY GET 
Ses03M_impro02_M026,MAYBE GET SOME VACATION IF IT QUIETS DOWN THERE  OH YEAH MAYBE I'M TALKING ABOUT LIKE A COUPLE PPPP 
Ses03M_impro02_M027,I DON'T KNOW I DON'T KNOW BUT THEY REALLY NEED SOME GOOD GUYS THERE  WHAT COULD HELP 
Ses03M_impro02_M028,THAT'S THE KIND OF WORK I'M IN  HONEY 
Ses03M_impro02_M029,THIS IS GONNA BE IT'S GONNA GO FASTER THAN YOU THINK  BEEP BEEP BEEP BEEP BEEP 
Ses03M_impro02_M030,IT'S DIFFICULT TO PROVIDE A TRANSCRIPT BECAUSE THE PROVIDED AUDIO APPEARS TO CONTAIN ONLY REPETITIVE  UNINTELLIGIBLE SOUNDS  LIKE A SERIES OF  P  SOUNDS  THERE'S NO DISCERNIBLE SPEECH 
Ses03M_impro02_M031, 
Ses03F_script02_1_M000,HEY  WHAT TIME IS IT   THEY'RE SUPPOSED TO RUN AROUND MIDNIGHT  RIGHT  GOD THIS IS GREAT  ISN'T IT  
Ses03F_script02_1_M001,AND LOOK AT THE NIGHT WE GOT COULDN'T BE BETTER 
Ses03F_script02_1_M002,YOU KNOW  ACTUALLY I WANTED TO GO A LITTLE FURTHER UP THE COAST TO GET AWAY FROM ALL THE THE PEOPLE AND THE LIGHTS AND UH  BUT I THOUGHT WE'D MISS IT HEY  HOW YOU DOING  
Ses03F_script02_1_M003,OH  IS THAT IS THAT NO  IS THAT JUST FOAM  OH  I CAN'T EVEN TELL   SOUND OF BLOWING  
Ses03F_script02_1_M004,OH  THOUGH IF I CAN'T TELL IT PROBABLY ISN'T THEM  RIGHT  IT'D PROBABLY BE UNMISTAKABLE  WOULDN'T YOU THINK  HEY  HOW YOU DOING   PPPPPPP 
Ses03F_script02_1_M005,OH  YOU KNOW WHAT I FORGOT  I FORGOT MY FLASHLIGHT HOW COULD I BE SO STUPID  OH  I FORGOT I SHOULD HAVE BROUGHT MY FLASHLIGHT WHAT FLASHLIGHT  BEEP BEEP BEEP 
Ses03F_script02_1_M006,UM  YOU KNOW THE FLASHLIGHT  THE SILVER ONE  THERE'S ONLY ONE  ISN'T THERE   SOUND OF BEEPING  
Ses03F_script02_1_M009,WE SHOULD HAVE BROUGHT OUR FLASHLIGHT I CAN'T BELIEVE WE FORGOT TO BRING IT 
Ses03F_script02_1_M010,I HOPE THE MOON STAYS OUT 
Ses03F_script02_1_M011,HEY  DO THEY ALWAYS RUN DURING A FULL MOON   I CAN'T REMEMBER IF IT WAS FULL LAST YEAR DO YOU REMEMBER  
Ses03F_script02_1_M013,WE SHOULD HAVE BROUGHT THE BLANKET OH  WHY DIDN'T WE BRING THE BLANKET  OUR BLANKET 
Ses03F_script02_1_M014,YOU KNOW WHAT WE GOT RIGHT NOW  A SIX PACK  AH  I CAN'T BELIEVE WE FORGOT A SIX PACK A SIX PACK WOULD BE JUST THE TICKET RIGHT ABOUT NOW 
Ses03F_script02_1_M015,I'M I'M SO STUPID I'M LIKE A LITTLE KID I IT'S AMAZING I GET OUT OF THE HOUSE WITH MY FLY ZIPPED  UH UH 
Ses03F_script02_1_M016,I WONDER IF THEY CAN HEAR US TALK  OR HEAR THE VIBRATIONS IN THE SAND WHEN WE MOVE 
Ses03F_script02_1_M017,DO YOU WANT MY JACKET  
Ses03F_script02_1_M019,RIGHT  P 
Ses03F_script02_1_M020,YEAH  THAT'S MY POINT TOO 
Ses03F_script02_1_M021,NO  NO  NO  NO  THAT'S NOT MY POINT MY POINT IS THERE'S NO POINT IN COMING DOWN HERE IF WE JUST TURN AROUND AND LEAVE 
Ses03F_script02_1_M022,I MEAN  DON'T YOU WANT TO SEE IT  
Ses03F_script02_1_M023,WHY NOT  
Ses03F_script02_1_M036,I WOULDN'T MISS THIS FOR ANYTHING  I MEAN  THINK ABOUT THIS OKAY  I KNOW YOU'RE NOT INTERESTED  BUT JUST THINK ABOUT THIS FOR A MINUTE 
Ses03F_script02_1_M038,AND THEY ALL  ALL AS ONE  TURNED AS ONE AND FORMED THIS LINE AS BIG AS THE CALIFORNIA COAST AND STARTED SWIMMING THIS WAY SWIMMING AS IF THAT'S THE ONLY THING THAT MATTERS 
Ses03F_script02_1_M039,YOU KNOW  THEY DIDN'T ASK IT A QUESTION THEY DIDN'T UH  THEY DIDN'T TAKE A VOTE THEY DIDN'T HAVE AN INVITATION OR A MAP THEY JUST STARTED SWIMMING AS ONE 
Ses03F_script02_1_M040,AND ITS SINGLE MINDEDNESS  WITH ONE MIND URGENCY THAT'S PURE URGE  YOU KNOW  THEY DON'T GIVE IT A NAME 
Ses03F_script02_1_M041,THEY DON'T ASK IT A QUESTION THEY JUST THEY JUST THEY DON'T KNOW WHAT DRIVES THEM THEY JUST TURN AS ONE AND START THE SWIM THAT BRINGS THEM TO HERE 
Ses03F_script02_1_M042,WHERE WE STAND FOR A MASSIVE CELEBRATION OF SEX AND DEATH OH MY GOD  I'M GIVING MYSELF GOOSEBUMPS LOOK AT ALL MY HAIRS ON MY ARMS IS STICKING UP 
Ses03F_script02_1_M044,ABOUT WHAT I JUST SAID 
Ses03M_script01_2_M001,MAYBE  MAYBE HE JUST WANTED TO SEE HER 
Ses03M_script01_2_M004,WHO WHO SAID HE EVEN THOUGHT ABOUT THAT  
Ses03M_script01_2_M005,WOW  SO WHAT  
Ses03M_script01_2_M008,HOW DO YOU KNOW WHY SHE'S WAITING   HMM  
Ses03M_script01_2_M014,LARRY  ALL RIGHT  ALL RIGHT CALM YOURSELF  OKAY  CALM YOURSELF ME ABOVE ALL PEOPLE GOT TO BE WAIT  WAIT WHAT DO YOU MEAN ME ABOVE ALL  
Ses03M_script01_2_M015,WAIT  WHAT DOES THAT MEAN  ME ABOVE ALL  P P P 
Ses03M_script01_2_M016,LOOK AT YOU  YOU'RE SHAKING  P P P P  
Ses03M_script01_2_M017,WHAT HAVE I GOT TO HIDE  HUH  WHAT THE HELL'S THE MATTER WITH YOU  KATE  
Ses03F_impro07_M000,HEY ISABELLA HEY 
Ses03F_impro07_M001,I'M ALL RIGHT 
Ses03F_impro07_M003,YOU'RE NOT PREGNANT  RIGHT  
Ses03F_impro07_M004,I'M NOT EVEN TRYING TO HAVE A PITY PARTY 
Ses03F_impro07_M008,WHICH ONE  
Ses03F_impro07_M011,GOOD FOR YOU 
Ses03F_impro07_M012,OH YEAH 
Ses03F_impro07_M013,OH JESUS THAT IS SO AMAZING  AND I CAN SEE 
Ses03F_impro07_M014,THIS PARTY DO YOU WANT TO GET DRUNK TONIGHT  P P P P 
Ses03F_impro07_M015,YEAH  WE GOTTA CELEBRATE  
Ses03F_impro07_M019,OOH  WOO WOO  OOH  THIS ACTI  ACTI PANTS  PPPPP 
Ses03F_impro07_M021,I GOT INTO UH FILM SCHOOL AT THE ART ACADEMY 
Ses03F_impro07_M022,SO I'M GOING TO BE AN ACTOR I'M GOING TO MAKE FILMS AND I'M GOING TO BE IN THEM 
Ses03F_impro07_M023,FUCK BASTARD 
Ses03F_impro07_M025,WE SHOULD UH GO TO LITTLE ETHIOPIA 
Ses03F_impro07_M026,UH  HELL YEAH  PASS OUT  P 
Ses03F_impro07_M027,I'M NOT DRUNK  BEEP BEEP BEEP BEEP BEEP 
Ses03F_impro07_M028,NO  I'LL SLEEP IN YOUR BED  JUST CUDDLE UP 
Ses03F_impro07_M029,OH OH OH 
Ses03F_impro07_M032,YEAH 
Ses03F_impro07_M033,WELL  GET USED TO IT 
Ses03F_impro07_M034,HEY  I'M ALREADY GETTING USED TO IT 
Ses03F_impro07_M035,ME TOO  ISABELLA 
Ses03M_impro06_M000, 
Ses03M_impro06_M001,ALL RIGHT 
Ses03M_impro06_M002, 
Ses03M_impro06_M003,IT JUST FEELS LIKE I WAS TALKING TO HIM YESTERDAY 
Ses03M_impro06_M004,HE WAS MY ONLY FRIEND GROWING UP 
Ses03M_impro06_M005,NO ONE ELSE WOULD TALK TO ME  BUT YOU WOULD 
Ses03M_impro06_M006,HE WAS SUPPOSED TO BE THE BEST MAN AT MY WEDDING 
Ses03M_impro06_M007, 
Ses03M_impro06_M008,YOU KNOW  I WAS ALWAYS THE ONE TO TELL THEM TO BE MORE WILD  YOU KNOW YEAH 
Ses03M_impro06_M009,LET ME JUST TOOK IT OVERBOARD 
Ses03M_impro06_M010,YOU KNOW  A STUPID CASE OF DRUNK DRIVING IT'S JUST 
Ses03M_impro06_M011,AND THE WORST PART OF IT IS THAT HE WAS IN THE CAR WITH HIS GIRLFRIEND 
Ses03M_impro06_M012,HIS GIRLFRIEND GOT KILLED TOO 
Ses03M_impro06_M013,AND THE CAR THAT HE HIT WAS A FAMILY 
Ses03M_impro06_M014,THE MOTHER AND FATHER DIED 
Ses03M_impro06_M015,AND THE KIDS ARE PARALYZED IN A COMA RIGHT NOW 
Ses03M_impro06_M016,AND JUST GOING TO THE FUNERAL ITSELF 
Ses03M_impro06_M017,DO I MISS HIM OR DO I HATE HIM  YOU KNOW  
Ses03M_impro06_M018,I WAS SUPPOSED TO SEE HIM LAST SUMMER 
Ses03M_impro06_M019,THEN I GOT BUSY WITH WORK AND STUFF AND THREE YEARS GO BY 
Ses03M_impro06_M020,WHEN SOMETHING LIKE THIS HAPPENS  YOU KNOW 
Ses03M_impro06_M021,I MEAN  I HAVEN'T EVEN TALKED TO HIM ON THE PHONE FOR THE PAST THREE MONTHS 
Ses03M_impro06_M022,HE'S SUPPOSED TO BE MY BEST FRIEND 
Ses03M_impro06_M023,SO FUCKED UP 
Ses03M_impro06_M024,WHAT'S THAT   BEEP BEEP 
Ses03M_impro06_M025,SHE WAS STUDYING TO BE A DOCTOR 
Ses03M_impro06_M026,I MEAN HE WAS HE WANTED TO HELP PEOPLE IN POOR COUNTRIES THAT'S HIS GOAL HE DIDN'T CARE ABOUT THE MONEY HE JUST WANTED TO GO AND HELP PEOPLE 
Ses03M_impro06_M027,WHAT THE WHAT AM I DOING   P P P P 
Ses03M_impro06_M028,WORKING FOR CORPORATE AMERICA WOW 
Ses03M_impro06_M029,HE ACTUALLY WANTED TO DO SOMETHING 
Ses03M_impro06_M030,I CAN'T DO THAT 
Ses03M_impro06_M031,I SHOULD HAVE MET HIM 
Ses03M_impro06_M032,HE WAS GREAT EVERYONE LIKED HIM 
Ses03F_script02_2_M001,BUT WHAT I WAS JUST SAYING 
Ses03F_script02_2_M005,CARLA  CAN I ASK YOU SOMETHING  DON'T TAKE THIS WRONG  BUT ARE YOU HAVING YOUR PERIOD  
Ses03F_script02_2_M008,WE'RE NOT SEEING THE GRANIONS     SOUND OF STATIC  
Ses03F_script02_2_M016,WAIT A MINUTE I GOT IT 
Ses03F_script02_2_M026,A BACK RUB  SOME ICE CREAM  A SUICIDE PACT WHAT THE HELL DO YOU WANT  CARLA  
Ses03F_script02_2_M038,ACTUALLY  NOW THAT YOU MENTION IT  NO  I DON'T 
Ses03F_script02_2_M039,SEEMS LIKE A PRETTY GOOD SPOT TO ME I MEAN  LOOK AT THE VIEW OF THE MOON WE GOT FROM HERE   SOUND OF WIND OR STATIC  
Ses03F_script02_2_M040,LOOK WHAT WE GOT HERE  PPP 
Ses03F_script02_2_M041,THAT'S NOT CHAMPAGNE 
Ses03F_script02_2_M042,ARE YOU STILL COLD  DO YOU WANT TO GO HOME  
Ses03F_script02_2_M043, 
Ses03F_script02_2_M044,IF WE'RE VERY QUIET  THE FISH MIGHT COME 
Ses03F_script02_2_M045,OR NOT 
Ses03M_impro01_M004,PORTION ON ME WHAT ARE YOU TALKING ABOUT  IT SAYS FILL OUT THAT PART NO 
Ses03M_impro01_M011,GET OUT OF HERE  I'M NOT GOING ANYWHERE I'M STAYING RIGHT HERE WELL  I'M GONNA HAVE TO CALL THE P  
Ses03M_impro01_M012,WE'RE CLOSING IN ABOUT HALF AN HOUR  WELL  THAT'S TOO BAD  BECAUSE I'M GETTING MY LICENSE RIGHT NOW YOU WILL GET  SOUND OF BEEPING  
Ses03M_impro01_M014,OBVIOUSLY HEY  NO  GIVE ME THAT BACK NO   SOUND OF BEEPING  
Ses03M_impro01_M015,NO  I'M NOT WAITING I'M NOT COMING BACK AGAIN I DON'T HAVE TIME TO COME BACK FIVE DAYS 
Ses03M_impro01_M017,YES  I WILL I'LL HAVE AS MANY LICENSES 
Ses03M_impro01_M019,CALL SECURITY FINE  CALL YOUR SUPERVISOR ASK YOUR SUPERVISOR OVER 
Ses03M_impro01_M023,NO  I'M NOT GOING ANYWHERE I'M STAYING HERE AND I'M I'M FILLING IT OUT RIGHT NOW  OKAY  WE'LL JUST CALM DOWN I'M FILLING IT OUT RIGHT NOW JUST TAKE THE GODDAMN PIECE OF PAPER   SOUND OF PAPERS  
Ses03M_impro01_M028,I DIDN'T FINISH ONE TICKET NO  
Ses03M_impro01_M029,GET OUT  WHAT IS WRONG WITH YOU  P P P 
Ses03F_script01_3_M000,YEAH I KNOW  IT WENT OUT OF STYLE  DIDN'T IT  
Ses03F_script01_3_M001,YOU'RE NOT SORRY YOU CAME  
Ses03F_script01_3_M003,WELL   P P P P P 
Ses03F_script01_3_M004,WHAT   PPPPT 
Ses03F_script01_3_M006,OH LOOK  UM WELL THE THING IS I WAS PLANNING ON PLANNING ON SORT OF SNEAKING UP ON YOU OVER A WEEK OR SO AND THEY THEY TAKE IT FOR GRANTED OR ALL SET 
Ses03F_script01_3_M009,I I I GUESS THAT'S WHY I ASKED YOU TO COME 
Ses03F_script01_3_M010,ANNIE 
Ses03F_script01_3_M011,ANNIE  I LOVE YOU 
Ses03F_script01_3_M012,I LOVE YOU A GREAT DEAL 
Ses03F_script01_3_M013,I I LOVE YOU  I HAVE NO IMAGINATION THAT'S ALL I KNOW HOW TO TELL IT 
Ses03F_script01_3_M014,I'M EMBARRASSING YOU I DIDN'T WANT TO TELL YOU IT HERE I I WANTED TO GO SOMEWHERE WE'D BE BRAND NEW TO EACH OTHER  IT FEELS WRONG HERE  DON'T YOU  THIS YARD  THIS CHAIR 
Ses03F_script01_3_M015,I DON'T WANT TO WIN YOU FROM ANYBODY I WANT YOU TO BE READY FOR ME 
Ses03F_script01_3_M018,YOU FELT SOMETHING THAT FAR BACK  OKAY  SAM  SOUND OF BEEPING  
Ses03F_script01_3_M019,WHY DIDN'T YOU LET ME KNOW  
Ses03F_script01_3_M020,GIVE ME A KISS  THEN  PPP 
Ses03F_script01_3_M021,GIVE ME P 
Ses03F_script01_3_M023,WE'RE GOING TO LIVE NOW  I'M GOING TO MAKE YOU SO HAPPY 
Ses03F_script01_3_M024,I KISSED YOU  YOU LIKE 
Ses03F_script01_3_M025,LET'S DRIVE SOMEWHERE I WANT TO BE ALONE WITH YOU 
Ses03F_script01_3_M026,NO  NO  NO  NO NOTHING LIKE THAT 
Ses03F_script01_3_M027,YEAH  I I GUESS THERE WAS  GUESS I WAS  BUT UH IT'S IT'S GOING FOR ME NOW 
Ses03F_script01_3_M028,I DON'T KNOW WHERE TO START 
Ses03F_script01_3_M029,YOU KNOW WHEN I WENT OVERSEAS  I SAID I WAS IN COMMAND OF A COMPANY 
Ses03F_script01_3_M030,WELL  I LOST THEM  PPPPPP 
Ses03F_script01_3_M031,JUST ABOUT ALL 
Ses03F_script01_3_M032,YEAH IT TAKES A LITTLE WHILE TO TOSS THAT OFF BECAUSE THEY WEREN'T JUST MEN 
Ses03F_script01_3_M033,FOR INSTANCE  ONE TIME IT HAD BEEN RAINING SEVERAL DAYS  AND THIS ONE KID  HE CAME UP TO ME AND HE GAVE ME HIS LAST PAIR OF DRY SOCKS  PUT THEM IN MY POCKET 
Ses03F_script01_3_M034,I MEAN THAT'S THAT'S ONLY A LITTLE THING  BUT THAT'S THE KIND OF GUYS I HAD THEY DIDN'T JUST DIE THEY KILLED THEMSELVES FOR EACH OTHER AND I MEAN THAT EXACTLY A LITTLE MORE SELFISH AND THEY'D STILL BE HERE TODAY 
Ses03F_script01_3_M035,AND I AND I THOUGHT SOMETHING WATCHING THEM GO DOWN PPPPPPP 
Ses03F_script01_3_M036,EVERYTHING WAS BEING DESTROYED SEE BUT THERE WAS ONE NEW THING THAT WAS BEING CREATED IT KIND OF RESPONSIBILITY  MAN FOR MAN YOU UNDERSTAND ME  
Ses03F_script01_3_M037,AND TO SHOW THAT  TO BRING THAT ONTO THE EARTH LIKE SOME SORT OF MONUMENT STANDING RIGHT BEHIND US  WHERE EVERYONE COULD FEEL IT AND IT WOULD MAKE A DIFFERENCE TO HIM 
Ses03F_script01_3_M038,AND I CAME BACK HERE AND IT WAS INCREDIBLE THERE WAS NO MEANING IN THAT HERE THE WHOLE THING TO THEM WAS A BUS ACCIDENT 
Ses03F_script01_3_M039,AND I WENT TO WORK WITH DAD AND THAT RAT RACE AGAIN AND I FELT WHAT YOU SAID I ASHAMED SOMEHOW BECAUSE NOBODY WAS CHANGED AT ALL IT SEEMED TO MAKE A SUCKER OUT OF A LOT OF GUYS 
Ses03F_script01_3_M040,AND I FELT WRONG TO BE ALIVE YOU KNOW  TO DRIVE THE CAR  TO SEE THE NEW CHECKBOOK  TO SEE THE NEW REFRIGERATOR I MEAN YOU CAN TAKE THOSE THINGS OUT OF A WAR BUT YOU GOTTA KNOW THAT WHEN YOU DRIVE THAT CAR THAT IT CAME OUT OF THE LOVE A MAN CAN HAVE FOR ANOTHER MAN AND YOU GOTTA BE A LITTLE BIT BETTER BECAUSE OF THAT 
Ses03F_script01_3_M041,OTHERWISE  WHAT YOU HAVE HERE IS LOOT  AND THERE'S BLOOD ON IT 
Ses03F_script01_3_M042,I DIDN'T WANT TO TAKE ANY OF IT 
Ses03F_script01_3_M043,AND I GUESS THAT INCLUDED YOU 
Ses03F_script01_3_M045,ANY  P P 
Ses03F_script01_3_M046,ANNIE  I'M GONNA MAKE A FORTUNE FOR YOU 
Ses03M_impro08a_M000,HELLO THIS IS VIACOM SERVICES HOW CAN I HELP YOU  
Ses03M_impro08a_M001,MMM  I'M SORRY MA'AM  WHAT CAN I HELP YOU WITH   LOOK AT 
Ses03M_impro08a_M002,OKAY  UM  CAN YOU GIVE ME THE LAST FOUR DIGITS OF YOUR SOCIAL SECURITY NUMBER SO I CAN VERIFY WHO I'M SPEAKING WITH  
Ses03M_impro08a_M003,OKAY  AND YOUR NAME IS P 
Ses03M_impro08a_M004,OLIVIA UM OKAY  SO SO HOW LONG HAS THIS PROBLEM BEEN   THIS P P P  
Ses03M_impro08a_M005,SO WHAT EXACTLY IS THE PROBLEM  I DON'T I DON'T KNOW 
Ses03M_impro08a_M006,UM  I THINK PART OF IT HAS TO DO WITH THE NETWORK BEING DOWN IT'S BEEN HAVING SOME TROUBLE THE LAST FEW WEEKS 
Ses03M_impro08a_M007, 
Ses03M_impro08a_M008,NO  WE'RE OKAY WE'RE NOT CHARGING YOU FOR ANY OF THESE MONTHS WE'RE GONNA GIVE YOU A FEW MONTHS FREE WELL  YOU BET 
Ses03M_impro08a_M009,UH  WE CAN GIVE YOU A NEW PHONE UH  I HAVE MY PHONE ACTUALLY 
Ses03M_impro08a_M010,WE CAN DO THAT WE CAN DO THAT YOU JUST HAVE TO SIGN A ONE YEAR CONTRACT THOUGH WITH THE 
Ses03M_impro08a_M012,UM  LET ME CONNECT YOU TO MY SUPERVISOR ACTUALLY  HE'S OUT RIGHT NOW  SO I'LL I'M SUPERVISING UNTIL HE COMES BACK UM  SOUND OF PHONE BEING PUT ON HOLD  
Ses03M_impro08a_M013,SO YOU CAN SPEAK WITH ME SOME MORE  OR YOU CAN CALL BACK LATER ON  MAYBE  I DON'T WANT TO CALL BACK 
Ses03M_impro08a_M016,MM HM MM HM THE POWER OUTAGES  EVERYTHING  HURRICANE KATRINA EVERYTHING'S GOING TO STOP  WHERE SHOULD WE START  
Ses03M_impro08a_M017,THERE'S NO ONE THERE AND THEY DON'T HAVE A LANDLINE 
Ses03M_impro08a_M018,I'M REALLY SORRY  MA'AM THERE'S NOT A LOT WE CAN DO FOR IT 
Ses03M_impro08a_M019,UM  WHAT I CAN DO FOR YOU IF YOU WANT TO MAKE A CALL RIGHT NOW  I CAN UH CONTACT YOU THROUGH YOUR COMPUTER I CAN CALL THROUGH MY PHONE THEY CAN SPEAK THROUGH ME WHAT  NO 
Ses03M_impro08a_M020,I I DON'T KNOW WHAT I'M SORRY IT HAS TO DO WITH ELECTRICAL POWER OUTAGES  WE'RE GOING TO LOSE THE FREAKING COLD 
Ses03M_impro08a_M021,WELL  OKAY  I'M GOING TO GIVE YOU A FREE PHONE CARD THAT YOU CAN USE AT ANY PAY PHONE AND THAT'S ON US OKAY   WOMAN GOING OUT  BEEP BEEP BEEP  
Ses03M_impro08a_M022,I'M I'M SORRY YOU CHOSE TO LIVE THERE UM NO  NO  NO  NO 
Ses03M_impro08a_M023,WELL  I'M SURE MAYBE THERE'S A PHONE AT WORK YOU COULD USE 
Ses03M_impro08a_M024,THANK YOU ALL RIGHT UM 
Ses03M_impro08a_M025,MY NAME IS SARAH 
Ses03M_impro08a_M026,SARAH BROWN 
Ses03M_impro08a_M027,YOU WORK HERE  NO MA'AM  WE'VE RECORDED THIS CONVERSATION  SO ANYTHING YOU SAY CAN BE PROVEN IN A LAW COURT SO KEEP THAT IN MIND  WHAT YOU WHAT POLICE  AUDIO CUTS OUT  
Ses03F_script03_2_M000,AS A MATTER OF FACT  THE REAL CAUSE OF THAT ROW WAS PETER BERDON  SOUND OF LAUGHTER  
Ses03F_script03_2_M001,I KNEW NOTHING OF THE SORT YOU TOOK PRESENTS FROM HIM 
Ses03F_script03_2_M002,I REMEMBER IT WELL BRISTLING WITH DIAMONDS AND THE WORST POSSIBLE TASTE 
Ses03F_script03_2_M005,YOU LET HIM KISS YOU YOU SAID SO  WHOOP  
Ses03F_script03_2_M007,WHAT ABOUT ME  
Ses03F_script03_2_M008,THAT'S A NICE POINT OF VIEW  I MUST SAY 
Ses03F_script03_2_M009,ARE YOU BORED WITH THIS CONVERSATION  
Ses03F_script03_2_M010,SO MY  BORED STIFF WANT SOME BRANDY   PPPPT 
Ses03F_script03_2_M011,I'LL HAVE A LITTLE  I THINK 
Ses03F_script03_2_M012,NO PARTICULAR REASON ANYHOW  THEY WERE VERY SMALL ONES 
Ses03F_script03_2_M014,YOU NEEDN'T BE SO GRAND JUST BECAUSE YOU DON'T HAPPEN TO WANT SOME YOURSELF AT THE MOMENT 
Ses03F_script03_2_M015,REALLY  AMANDA  
Ses03F_script03_2_M016,NOTHING 
Ses03F_script03_2_M017,GOING SOMEWHERE DEAR  PFFT 
Ses03F_script03_2_M020,YES IT IS 
Ses03F_script03_2_M024,THE SNAP  PPPPT 
Ses03F_script03_2_M026,DID YOU SEE MUCH OF PETER BURDEN AFTER OUR DIVORCE  
Ses03F_script03_2_M027,I IMAGINE THAT YOU LET HIM KISS YOU QUITE A BIT MORE THEN  DIDN'T YOU  
Ses03F_script03_2_M028,YOU HAD A RIOTOUS MUST HAVE HAD A RIOTOUS TIME NO RESTRAINT AT ALL VERY ENJOYABLE YOU NEVER HAD MUCH ANYHOW 
Ses03F_script03_2_M029,I'M NOT IN THE LEAST BIT DRUNK 
Ses03F_script03_2_M030,OKAY  AS I MENTIONED BEFORE  I SAID I HAD THREE VERY MINUTE LIQUEUR GLASSES THAT'S HARDLY ENOUGH TO GET A CHILD OF TWO DRUNK   SOUND OF INDISTINCT SPEECH OR NOISE  
Ses03F_script03_2_M034,WELL  I SUPPOSE THE PEOPLE DOWNSTAIRS THEN   SOUND OF HISSING OR STATIC  
Ses03F_script03_2_M035,IT'S NOT THE TIME OF YEAR FOR TUNAS 
Ses03F_script03_2_M038,TURNING IT OFF  PPP 
Ses03F_script03_2_M039,OH  VERY AMUSING INDEED AMANDA  LISTEN LISTEN 
Ses03F_script03_2_M040,VERY AMUSING INDEED STOP  
Ses03F_script03_2_M041,YOU KNOW  YOU'RE A WILD  ILL TEMPERED  WICKED LITTLE BEAST  AND I HOPE THAT I NEVER SEE YOU AGAIN AS LONG AS I LIVE 
Ses03F_script03_2_M042,NO YOU'RE NOT GOING OUT LIKE THIS  NO  YOU'RE NOT  YES I AM   LET GO OF ME  
Ses03F_script03_2_M043,NEVER   SHUT UP  NEVER  NEVER  NEVER  NEVER  SHUT UP  I'D RATHER DIE THAN WORK  SHUT UP  PPP 
Ses03F_script03_2_M044,I WOULDN'T MARRY YOU AGAIN IF YOU CAME BACK CRAWLING TO ME ON YOUR HANDS AND KNEES BECAUSE YOU'RE VILE YOU'RE A MEAN  EVIL MINDED LITTLE VAMPIRE  AND I HOPE TO GOD I NEVER SET EYES ON YOU AGAIN 
Ses03M_impro07_M002,GUESS WHO GOT INTO USC  
Ses03M_impro07_M003,ME NO YEAH  I DID 
Ses03M_impro07_M004,OH MY GOD 
Ses03M_impro07_M005,CONGRATULATIONS  I GOT INTO THE 
Ses03M_impro07_M006,I GOT INTO CINEMA PRODUCTION 
Ses03M_impro07_M007,YEAH 
Ses03M_impro07_M008,NO  IT'S LIKE IT'S HARDER THAN GETTING INTO HARVARD  I KNOW 
Ses03M_impro07_M009,WHAT DOES THAT MEAN   PPPP 
Ses03M_impro07_M010,HOLY SHIT  THIS IS A PARTY  
Ses03M_impro07_M011,YEAH  IT'S JUST BE LIKE HIGH SCHOOL BUT EVEN BETTER   PPPPPPP 
Ses03M_impro07_M013,I ASKED HIM BANDITOS  I WAS LIKE   WHAT   HE'S LIKE   NOT REALLY YOU GOT INTO USC   I WAS LIKE  LAUGHS  I WAS LIKE   OH MY GOD  I WAS ABOUT TO TURN MY OWN HAIR OUT  OH MAN 
Ses03M_impro07_M014,YEAH  IT'S UH IT'S SO CRAZY I MEAN  I DIDN'T GET INTO ANY OTHER SCHOOL  BUT I GOT INTO THE SCHOOL I WANTED 
Ses03M_impro07_M015,YEAH OH MY GOD  THE FIRST MINUTE I GOT IT  I SENT IT BACK IN  ALL RIGHT 
Ses03M_impro07_M016,SO 
